timestamp,phase_time,phase,ch1,ch2,ch3,ch4,ch5,ch6
1756458910.7684884,0.0012333393096923828,baseline,85093.89,34669.7,75645.27,90174.26,53307.57,66184.58
1756458910.770934,0.003679037094116211,baseline,85137.07,34642.34,75634.54,90208.33,53320.44,66339.88
1756458910.7745051,0.007250070571899414,baseline,85351.92,34678.28,75819.35,90347.27,53569.08,65747.38
1756458910.7779527,0.010697603225708008,baseline,85431.31,34749.63,76006.3,90362.82,53735.92,65096.41
1756458910.7824812,0.015226125717163086,baseline,85197.16,34719.86,75884.79,90207.25,53506.32,65543.54
1756458910.7859418,0.018686771392822266,baseline,85042.39,34631.08,75698.38,90152.0,53314.0,66202.82
1756458910.7904243,0.023169279098510742,baseline,85085.84,34605.59,75686.85,90192.77,53330.63,66344.98
1756458910.794908,0.027652978897094727,baseline,85307.93,34652.0,75866.02,90336.0,53585.17,65732.63
1756458910.7983224,0.031067371368408203,baseline,85378.2,34721.47,76043.58,90340.29,53740.74,65099.36
1756458910.802799,0.03554391860961914,baseline,85142.98,34691.69,75911.62,90187.41,53505.25,65559.9
1756458910.8062193,0.038964271545410156,baseline,85001.09,34615.52,75711.52,90142.61,53322.59,66202.82
1756458910.8107028,0.04344773292541504,baseline,85049.1,34598.35,75691.94,90182.04,53344.85,66333.98
1756458910.8140864,0.046831369400024414,baseline,85271.18,34649.85,75863.34,90329.83,53603.41,65703.93
1756458910.8185701,0.0513150691986084,baseline,85340.65,34725.49,76031.51,90337.88,53761.93,65063.42
1756458910.8219874,0.054732322692871094,baseline,85109.45,34698.13,75897.94,90191.7,53532.34,65528.52
1756458910.8264768,0.059221744537353516,baseline,84973.46,34630.54,75710.99,90147.17,53349.95,66182.44
1756458910.8309853,0.06373023986816406,baseline,85016.64,34613.64,75704.28,90178.82,53359.87,66326.74
1756458910.8344433,0.06718826293945312,baseline,85237.39,34663.53,75885.87,90319.37,53607.97,65712.78
1756458910.838917,0.07166194915771484,baseline,85301.49,34734.34,76045.19,90322.32,53757.37,65087.83
1756458910.8423228,0.07506775856018066,baseline,85073.24,34705.37,75895.25,90176.14,53523.48,65559.63
1756458910.8467948,0.07953977584838867,baseline,84949.86,34642.88,75694.63,90144.49,53352.9,66189.41
1756458910.850221,0.08296585083007812,baseline,85007.52,34636.71,75683.36,90187.67,53380.25,66307.7
1756458910.8546953,0.08744025230407715,baseline,85229.61,34687.94,75868.7,90332.51,53640.16,65665.04
