timestamp,phase_time,phase,ch1,ch2,ch3,ch4,ch5,ch6
1756458680.341911,0.0011014938354492188,baseline,60506.62,7172.5,56511.2,66082.12,31511.13,10012.15
1756458680.3465254,0.005715847015380859,baseline,60642.6,7207.36,56560.28,66106.26,31644.17,9216.07
1756458680.3510804,0.010270833969116211,baseline,60594.06,7311.97,56684.74,66007.83,31779.89,8698.14
1756458680.354532,0.013722419738769531,baseline,60500.71,7273.35,56627.07,65996.83,31648.46,9371.1
1756458680.3590505,0.018240928649902344,baseline,60498.03,7163.91,56498.05,66071.13,31503.62,10035.75
1756458680.3624809,0.021671295166015625,baseline,60552.21,7138.43,56484.11,66110.82,31477.87,10081.62
1756458680.3669853,0.026175737380981445,baseline,60638.31,7206.56,56577.45,66101.17,31638.27,9280.98
1756458680.3704123,0.029602766036987305,baseline,60587.62,7305.8,56704.05,66001.39,31771.3,8771.9
1756458680.3748999,0.034090280532836914,baseline,60502.86,7276.57,56655.23,65998.44,31642.83,9455.06
1756458680.3783138,0.03750419616699219,baseline,60507.69,7170.89,56523.8,66080.78,31501.47,10115.68
1756458680.3828094,0.04199981689453125,baseline,60556.77,7134.94,56492.42,66115.38,31473.31,10141.7
1756458680.3862247,0.04541516304016113,baseline,60644.21,7201.46,56572.08,66108.68,31639.34,9319.07
1756458680.3907044,0.04989480972290039,baseline,60599.42,7308.48,56693.32,66014.0,31780.42,8796.57
1756458680.394118,0.05330848693847656,baseline,60524.32,7284.88,56646.65,66022.85,31668.58,9470.88
1756458680.3986242,0.057814598083496094,baseline,60532.9,7191.27,56522.46,66107.87,31538.22,10134.19
1756458680.4020786,0.06126904487609863,baseline,60573.4,7160.43,56503.15,66130.94,31502.01,10180.59
1756458680.4065561,0.06574654579162598,baseline,60653.6,7221.58,56590.32,66115.92,31655.16,9375.39
1756458680.4110336,0.07022404670715332,baseline,60602.1,7322.97,56720.95,66017.48,31789.01,8870.33
1756458680.4144385,0.07362890243530273,baseline,60515.2,7293.73,56683.13,66010.78,31656.24,9574.15
