timestamp,phase_time,phase,ch1,ch2,ch3,ch4,ch5,ch6
1756458660.8259418,6.420441150665283,recovery,56141.05,3754.02,52646.67,62113.8,28552.92,-17654.57
1756458660.8294284,6.4239277839660645,recovery,56138.1,3854.87,52790.97,62003.29,28691.32,-18398.61
1756458660.8328533,6.427352666854858,recovery,56044.76,3887.06,52833.89,61984.78,28660.48,-17894.89
1756458660.8373387,6.431838035583496,recovery,56047.17,3812.22,52720.97,62105.48,28558.29,-17126.17
1756458660.8418226,6.436321973800659,recovery,56093.85,3769.04,52677.52,62165.83,28512.15,-16901.14
1756458660.845257,6.439756393432617,recovery,56167.61,3778.96,52715.87,62137.94,28567.14,-17520.73
1756458660.8497474,6.444246768951416,recovery,56170.29,3867.48,52833.62,62030.38,28700.71,-18302.32
1756458660.8531606,6.447659969329834,recovery,56083.12,3899.93,52841.67,62015.89,28672.55,-17848.22
1756458660.8576448,6.452144145965576,recovery,56069.17,3825.9,52725.8,62117.55,28569.55,-17083.53
1756458660.8610606,6.455559968948364,recovery,56103.77,3774.67,52670.81,62163.68,28509.74,-16872.97
1756458660.8655434,6.460042715072632,recovery,56167.07,3774.67,52708.63,62130.16,28563.92,-17497.39
1756458660.8689964,6.46349573135376,recovery,56162.51,3861.84,52831.74,62019.92,28697.49,-18269.6
1756458660.873479,6.467978239059448,recovery,56076.14,3894.84,52843.01,62004.9,28667.99,-17807.72
1756458660.8768961,6.471395492553711,recovery,56077.75,3825.37,52726.6,62123.45,28577.33,-17050.54
1756458660.8813798,6.475879192352295,recovery,56113.43,3775.48,52669.2,62173.88,28526.9,-16847.49
1756458660.8858879,6.480387210845947,recovery,56179.68,3782.99,52710.24,62141.69,28583.5,-17465.74
1756458660.889303,6.483802318572998,recovery,56175.92,3872.84,52840.59,62032.79,28718.41,-18230.17
1756458660.893786,6.488285303115845,recovery,56086.33,3903.69,52853.2,62016.43,28688.1,-17772.05
1756458660.8972054,6.491704702377319,recovery,56066.75,3828.05,52740.01,62112.19,28578.67,-16998.77
1756458660.9016852,6.496184587478638,recovery,56093.85,3769.31,52687.44,62155.1,28511.62,-16777.75
1756458660.9050965,6.499595880508423,recovery,56160.9,3770.92,52722.58,62122.91,28560.97,-17397.88
1756458660.9096148,6.504114151000977,recovery,56161.71,3861.31,52845.42,62014.82,28693.74,-18169.55
1756458660.9130347,6.507534027099609,recovery,56074.0,3891.62,52859.64,62002.22,28667.18,-17706.34
1756458660.9175456,6.512044906616211,recovery,56063.8,3818.12,52748.59,62109.5,28569.01,-16932.52
1756458660.9209807,6.515480041503906,recovery,56105.38,3772.53,52694.41,62161.81,28511.35,-16719.28
1756458660.925462,6.519961357116699,recovery,56175.92,3778.43,52728.75,62136.33,28571.97,-17343.16
1756458660.9300158,6.524515151977539,recovery,56167.61,3863.99,52849.18,62022.87,28706.08,-18117.52
1756458660.9334364,6.527935743331909,recovery,56079.36,3901.27,52869.83,62005.7,28674.69,-17642.77
1756458660.9379194,6.532418727874756,recovery,56072.39,3824.29,52754.49,62114.6,28570.36,-16874.31
1756458660.9413378,6.535837173461914,recovery,56103.77,3766.89,52699.24,62160.2,28510.01,-16661.88
1756458660.9458468,6.540346145629883,recovery,56164.66,3766.36,52731.43,62124.79,28561.77,-17282.28
1756458660.9492624,6.543761730194092,recovery,56166.53,3866.14,52855.35,62018.85,28698.03,-18051.0
1756458660.953744,6.548243284225464,recovery,56075.87,3891.35,52869.83,62004.36,28670.4,-17586.44
1756458660.9571567,6.551656007766724,recovery,56078.56,3823.22,52755.84,62121.31,28575.18,-16822.82
1756458660.961636,6.556135416030884,recovery,56117.99,3774.14,52694.41,62172.0,28519.39,-16621.65
1756458660.9650102,6.559509515762329,recovery,56187.72,3780.84,52721.77,62142.5,28579.74,-17256.53
1756458660.9694872,6.563986539840698,recovery,56184.77,3879.28,52846.76,62031.18,28717.88,-18026.59
1756458660.973963,6.568462371826172,recovery,56090.63,3907.17,52867.42,62012.68,28688.37,-17553.45
1756458660.9773777,6.5718770027160645,recovery,56076.14,3824.83,52749.93,62112.19,28578.67,-16782.05
1756458660.9818985,6.576397895812988,recovery,56112.08,3766.89,52681.27,62157.52,28512.42,-16586.51
1756458660.9853213,6.57982063293457,recovery,56183.43,3776.01,52713.73,62133.91,28573.84,-17215.76
1756458660.989805,6.584304332733154,recovery,56186.65,3874.99,52840.86,62031.18,28717.07,-17989.31
1756458660.9932141,6.5877134799957275,recovery,56099.75,3911.47,52860.44,62015.09,28689.18,-17522.07
1756458660.9977107,6.592210054397583,recovery,56078.56,3820.81,52741.35,62109.5,28577.06,-16759.25
1756458661.0011241,6.59562349319458,recovery,56112.89,3763.68,52683.68,62157.25,28514.57,-16552.99
1756458661.0056024,6.600101709365845,recovery,56185.04,3774.14,52717.21,62129.62,28570.89,-17180.09
1756458661.0090592,6.603558540344238,recovery,56179.94,3859.97,52834.16,62020.45,28706.61,-17961.41
1756458661.0135605,6.608059883117676,recovery,56089.82,3894.57,52849.71,62004.36,28678.99,-17499.27
1756458661.01806,6.6125593185424805,recovery,56087.41,3826.44,52741.08,62114.87,28580.55,-16728.94
1756458661.0214865,6.615985870361328,recovery,56126.84,3776.28,52684.76,62166.63,28523.15,-16523.21
1756458661.0259686,6.620467901229858,recovery,56195.23,3780.84,52711.04,62139.01,28581.08,-17163.72
