timestamp,phase_time,phase,ch1,ch2,ch3,ch4,ch5,ch6
1756458645.7025878,0.0008935928344726562,baseline,52049.07,972.3,50108.76,58404.84,25426.54,-47903.45
1756458645.7050056,0.0033113956451416016,baseline,52057.39,889.42,50002.01,58545.65,25391.94,-47211.17
1756458645.7085109,0.0068166255950927734,baseline,52094.4,845.16,49959.63,58573.28,25345.54,-47139.02
1756458645.7130249,0.011330604553222656,baseline,52150.19,852.67,49985.92,58474.04,25344.19,-47942.88
1756458645.7164693,0.01477503776550293,baseline,52118.01,955.13,50101.52,58340.46,25414.47,-48512.85
1756458645.7209713,0.019277095794677734,baseline,52055.78,979.81,50113.32,58407.25,25430.83,-47840.15
1756458645.7244062,0.022711992263793945,baseline,52071.34,903.9,50015.69,58552.36,25396.5,-47136.34
1756458645.7289078,0.027213573455810547,baseline,52107.28,850.26,49962.31,58579.72,25346.34,-47079.21
1756458645.7323248,0.03063058853149414,baseline,52163.87,857.77,49993.7,58481.55,25348.49,-47878.77
1756458645.7368143,0.03512001037597656,baseline,52131.69,957.01,50117.35,58349.85,25420.91,-48442.04
1756458645.7402315,0.03853726387023926,baseline,52077.51,989.2,50119.49,58421.47,25434.58,-47780.61
1756458645.7447221,0.04302787780761719,baseline,52086.09,913.29,50013.55,58561.75,25399.98,-47084.3
1756458645.7481518,0.046457529067993164,baseline,52123.1,867.16,49973.04,58589.91,25356.0,-47011.08
1756458645.7526412,0.050946950912475586,baseline,52183.18,870.65,49998.52,58492.01,25355.73,-47819.77
1756458645.7571316,0.055437326431274414,baseline,52153.68,963.72,50106.08,58357.09,25421.98,-48405.02
1756458645.7606938,0.05899953842163086,baseline,52094.67,995.1,50095.89,58422.27,25432.17,-47756.73
1756458645.765246,0.06355166435241699,baseline,52104.33,928.85,49990.21,58563.36,25398.64,-47062.58
1756458645.7686896,0.06699538230895996,baseline,52136.25,881.37,49950.78,58588.57,25353.58,-46990.96
1756458645.7731645,0.07147026062011719,baseline,52192.04,875.2,49966.61,58489.33,25349.83,-47810.11
1756458645.7765727,0.07487845420837402,baseline,52160.39,969.62,50067.73,58354.41,25415.0,-48404.22
1756458645.781014,0.07931971549987793,baseline,52097.35,1000.2,50068.8,58419.05,25433.51,-47747.35
1756458645.7844448,0.08275055885314941,baseline,52102.18,930.99,49977.34,58558.8,25404.01,-47037.63
1756458645.7889297,0.0872354507446289,baseline,52128.2,876.81,49937.64,58578.38,25351.17,-46964.68
1756458645.7923422,0.09064793586730957,baseline,52178.62,867.43,49960.44,58477.79,25346.61,-47771.49
1756458645.7968206,0.09512639045715332,baseline,52146.44,965.06,50072.55,58346.36,25413.4,-48344.94
1756458645.800235,0.0985407829284668,baseline,52099.23,1003.95,50075.77,58422.27,25430.83,-47685.12
1756458645.8047836,0.1030893325805664,baseline,52118.27,935.29,49972.24,58569.52,25402.93,-46996.6
1756458645.8082013,0.1065070629119873,baseline,52152.34,892.91,49940.32,58597.69,25364.04,-46922.3
1756458645.812671,0.1109766960144043,baseline,52208.93,902.56,49979.75,58503.01,25369.68,-47709.8
1756458645.8171477,0.11545348167419434,baseline,52179.7,1002.07,50095.08,58371.85,25436.19,-48278.16
1756458645.8205566,0.11886239051818848,baseline,52116.13,1018.17,50088.38,58438.1,25445.05,-47627.99
1756458645.825004,0.12330985069274902,baseline,52129.81,945.75,49986.99,58581.59,25412.86,-46932.49
1756458645.8284109,0.12671661376953125,baseline,52166.29,900.69,49950.25,58611.1,25371.28,-46861.95
1756458645.8329222,0.13122797012329102,baseline,52221.54,910.88,49981.9,58512.66,25373.16,-47661.25
1756458645.8363307,0.13463640213012695,baseline,52188.01,1009.58,50092.13,58378.55,25438.61,-48236.85
1756458645.840802,0.13910770416259766,baseline,52119.62,1018.7,50081.14,58438.63,25445.05,-47592.31
1756458645.8452785,0.1435842514038086,baseline,52132.49,940.38,49970.09,58578.11,25405.62,-46912.11
1756458645.848703,0.14700865745544434,baseline,52184.53,911.68,49943.27,58622.63,25379.6,-46839.15
1756458645.8531806,0.15148639678955078,baseline,52242.19,927.51,49980.29,58530.36,25390.06,-47635.5
1756458645.8565884,0.15489411354064941,baseline,52205.45,1026.21,50094.55,58395.72,25457.92,-48206.54
1756458645.8610644,0.15937018394470215,baseline,52135.98,1035.6,50091.6,58455.8,25465.43,-47552.08
1756458645.8644915,0.162797212600708,baseline,52135.98,945.21,49985.92,58586.96,25424.12,-46861.41
1756458645.8689752,0.167280912399292,baseline,52181.31,910.34,49962.31,58622.9,25387.38,-46776.66
1756458645.8723888,0.17069458961486816,baseline,52240.85,926.17,49993.43,58531.17,25390.86,-47576.22
1756458645.8768625,0.17516827583312988,baseline,52208.93,1028.09,50105.28,58399.2,25457.92,-48148.87
1756458645.880275,0.17858076095581055,baseline,52152.34,1053.04,50116.81,58466.8,25474.01,-47476.98
1756458645.8847551,0.183060884475708,baseline,52156.36,965.06,50021.59,58606.0,25438.34,-46769.41
1756458645.8892336,0.18753933906555176,baseline,52194.18,918.92,49982.7,58636.58,25392.21,-46701.82
1756458645.892641,0.1909468173980713,baseline,52250.24,922.68,50007.64,58544.04,25395.16,-47512.65
1756458645.8971329,0.19543862342834473,baseline,52216.44,1018.7,50116.01,58411.81,25461.94,-48091.21
1756458645.900542,0.19884777069091797,baseline,52153.95,1040.7,50105.81,58469.48,25467.04,-47443.45
1756458645.905065,0.2033708095550537,baseline,52151.8,957.01,50002.82,58599.3,25429.49,-46750.1
1756458645.908472,0.20677781105041504,baseline,52186.94,917.58,49984.58,58629.61,25388.72,-46656.22
1756458645.9129455,0.21125125885009766,baseline,52244.34,921.88,50014.08,58534.66,25386.04,-47457.67
1756458645.9163492,0.21465492248535156,baseline,52208.13,1016.29,50125.39,58402.96,25451.21,-48025.76
1756458645.9208207,0.21912646293640137,baseline,52151.8,1047.13,50131.03,58470.28,25462.21,-47357.09
1756458645.9253755,0.22368121147155762,baseline,52164.68,972.03,50030.98,58613.24,25429.49,-46658.37
1756458645.928828,0.22713375091552734,baseline,52206.25,924.29,49988.06,58648.38,25386.57,-46597.22
1756458645.9333181,0.23162388801574707,baseline,52271.43,930.99,50006.03,58556.65,25392.21,-47422.53
1756458645.9367378,0.23504352569580078,baseline,52236.02,1031.04,50116.54,58421.73,25460.33,-47999.47
1756458645.9412224,0.23952817916870117,baseline,52166.55,1052.23,50111.98,58483.96,25469.99,-47344.21
1756458645.9446414,0.24294710159301758,baseline,52176.75,976.59,50005.23,58623.44,25435.66,-46656.76
1756458645.9491372,0.24744296073913574,baseline,52213.76,933.14,49971.17,58649.99,25393.82,-46583.8
1756458645.9525645,0.2508702278137207,baseline,52272.5,939.31,49997.45,58549.41,25389.52,-47394.37
1756458645.9570544,0.25536012649536133,baseline,52241.66,1035.06,50101.25,58416.91,25456.31,-47976.41
1756458645.960472,0.2587778568267822,baseline,52179.97,1062.96,50098.84,58482.62,25469.19,-47324.63
1756458645.964958,0.2632637023925781,baseline,52184.79,985.18,49997.45,58618.61,25434.85,-46632.08
1756458645.96837,0.2666757106781006,baseline,52222.08,944.67,49965.8,58646.24,25392.74,-46557.79
1756458645.9728558,0.2711615562438965,baseline,52279.74,951.92,50000.67,58546.73,25393.55,-47360.3
1756458645.9773412,0.2756469249725342,baseline,52244.61,1047.13,50110.64,58414.76,25459.26,-47931.08
1756458645.9807572,0.27906298637390137,baseline,52177.82,1068.86,50112.52,58476.99,25468.65,-47267.5
1756458645.985246,0.2835516929626465,baseline,52177.55,984.37,50009.25,58611.9,25427.61,-46571.2
1756458645.988662,0.28696775436401367,baseline,52215.64,937.7,49969.56,58644.09,25379.87,-46506.56
1756458645.9931688,0.2914745807647705,baseline,52271.7,937.7,49989.14,58544.58,25377.45,-47327.58
1756458645.9965873,0.2948930263519287,baseline,52238.17,1033.19,50087.04,58407.52,25439.14,-47918.2
1756458646.0010722,0.2993779182434082,baseline,52177.82,1064.03,50080.06,58468.67,25448.53,-47266.69
1756458646.004545,0.30285072326660156,baseline,52178.09,979.01,49969.83,58601.17,25409.37,-46584.88
1756458646.0090148,0.30732059478759766,baseline,52218.59,937.7,49940.05,58636.58,25374.24,-46510.85
1756458646.012428,0.3107337951660156,baseline,52278.4,946.55,49973.58,58541.63,25379.6,-47316.58
1756458646.016909,0.3152146339416504,baseline,52249.7,1051.16,50084.36,58413.42,25447.46,-47891.11
1756458646.0213907,0.31969642639160156,baseline,52201.42,1082.27,50085.16,58490.67,25468.92,-47235.58
1756458646.0248125,0.3231182098388672,baseline,52222.34,1016.29,49987.26,58639.53,25447.73,-46545.45
1756458646.0292907,0.32759642601013184,baseline,52257.75,978.2,49961.78,58665.01,25411.25,-46467.4
1756458646.0327125,0.33101820945739746,baseline,52307.91,982.49,50003.35,58565.5,25415.0,-47259.72
1756458646.037199,0.33550477027893066,baseline,52275.18,1085.22,50120.03,58434.34,25478.04,-47819.77
1756458646.0406177,0.33892345428466797,baseline,52210.81,1101.32,50120.57,58502.47,25490.91,-47152.43
1756458646.0451021,0.34340786933898926,baseline,52231.2,1032.92,50028.83,58651.6,25463.55,-46448.08
1756458646.0485168,0.34682250022888184,baseline,52269.28,989.74,49996.11,58682.18,25421.71,-46377.27
1756458646.0530107,0.3513164520263672,baseline,52324.8,998.05,50030.17,58585.89,25426.27,-47181.4
1756458646.057495,0.3558008670806885,baseline,52287.25,1091.93,50138.27,58452.85,25489.3,-47752.44
1756458646.060913,0.3592188358306885,baseline,52222.34,1106.95,50128.88,58513.2,25493.33,-47098.25
1756458646.0654006,0.3637063503265381,baseline,52228.78,1022.19,50021.59,58648.11,25454.97,-46413.48
1756458646.0688193,0.3671250343322754,baseline,52261.77,977.93,49986.72,58675.47,25413.66,-46345.62
1756458646.0733023,0.37160801887512207,baseline,52312.2,985.71,50025.08,58577.57,25419.56,-47142.51
1756458646.0767202,0.37502598762512207,baseline,52277.33,1087.9,50142.56,58447.22,25485.28,-47700.94
1756458646.0812047,0.37951040267944336,baseline,52218.32,1110.17,50139.61,58512.93,25492.79,-47034.95
1756458646.0846226,0.38292837142944336,baseline,52227.17,1028.36,50041.44,58649.45,25458.99,-46337.31
1756458646.0891364,0.38744211196899414,baseline,52263.65,982.49,50002.28,58681.1,25416.08,-46274.55
1756458646.0925531,0.39085888862609863,baseline,52318.9,994.03,50035.54,58586.15,25423.05,-47081.35
1756458646.0970101,0.39531588554382324,baseline,52286.72,1102.66,50157.85,58457.41,25495.47,-47633.62
1756458646.1014915,0.3997972011566162,baseline,52219.13,1120.9,50157.04,58514.81,25498.42,-46961.19
1756458646.1049538,0.4032595157623291,baseline,52207.32,1016.02,50049.22,58640.87,25450.41,-46267.3
1756458646.109437,0.4077427387237549,baseline,52237.63,962.11,50011.4,58667.69,25402.13,-46199.98
1756458646.1128516,0.41115736961364746,baseline,52297.45,972.3,50038.76,58572.21,25402.93,-47012.96
1756458646.117331,0.4156367778778076,baseline,52262.85,1072.35,50150.61,58440.51,25469.72,-47579.44
1756458646.1207535,0.41905927658081055,baseline,52203.84,1096.22,50152.48,58508.37,25480.72,-46909.96
1756458646.1252363,0.4235420227050781,baseline,52210.01,1012.8,50050.56,58645.43,25445.05,-46215.27
1756458646.1286528,0.4269585609436035,baseline,52255.6,973.11,50012.2,58681.1,25405.89,-46154.65
1756458646.1331387,0.4314444065093994,baseline,52316.76,990.81,50046.8,58590.45,25420.1,-46957.17
1756458646.136558,0.434863805770874,baseline,52279.48,1086.03,50156.51,58458.48,25487.42,-47526.6
1756458646.141045,0.43935084342956543,baseline,52227.17,1116.07,50155.43,58531.97,25503.52,-46862.22
1756458646.1455288,0.4438345432281494,baseline,52251.85,1049.82,50061.02,58686.47,25484.47,-46167.79
1756458646.148951,0.44725680351257324,baseline,52293.96,1013.34,50025.88,58718.39,25448.53,-46106.64
1756458646.1534367,0.45174241065979004,baseline,52348.41,1024.87,50060.22,58616.19,25454.97,-46913.18
