timestamp,phase_time,phase,ch1,ch2,ch3,ch4,ch5,ch6
1756458585.3124247,0.20415759086608887,baseline,34120.11,-18874.44,37941.99,43371.86,27905.97,-44057.97
1756458585.3158655,0.20759844779968262,baseline,34166.25,-18869.88,37926.44,43397.07,27884.78,-43860.56
1756458585.3192813,0.2110142707824707,baseline,33657.43,-19374.67,37551.2,43222.73,27634.53,-45134.87
1756458585.3237748,0.21550774574279785,baseline,33230.69,-19738.38,37341.18,43052.94,27496.4,-46269.45
1756458585.3272166,0.218949556350708,baseline,33642.41,-19332.02,37678.33,43173.91,27710.71,-45282.4
1756458585.3316996,0.2234325408935547,baseline,34112.6,-18944.44,37940.12,43364.89,27892.29,-44034.9
1756458585.3361917,0.22792458534240723,baseline,34173.49,-18913.87,37944.41,43399.49,27881.03,-43820.59
1756458585.3396158,0.23134875297546387,baseline,33670.04,-19403.64,37578.56,43225.95,27631.05,-45086.33
1756458585.3441033,0.23583626747131348,baseline,33251.08,-19753.4,37379.0,43059.11,27493.99,-46208.03
1756458585.347538,0.23927092552185059,baseline,33660.92,-19351.33,37713.74,43175.79,27700.78,-45224.73
1756458585.352023,0.24375581741333008,baseline,34132.99,-18963.76,37983.03,43361.67,27882.37,-43975.62
1756458585.3554423,0.2471752166748047,baseline,34186.63,-18947.13,37980.08,43388.76,27863.59,-43770.44
1756458585.359937,0.25166988372802734,baseline,33690.69,-19437.7,37621.47,43224.34,27621.39,-45033.49
1756458585.3633566,0.25508952140808105,baseline,33283.8,-19784.78,37425.94,43062.6,27488.89,-46148.75
1756458585.367845,0.25957798957824707,baseline,33696.59,-19390.76,37761.21,43190.81,27698.91,-45164.11
1756458585.3712637,0.2629966735839844,baseline,34156.32,-19023.57,38015.22,43376.95,27870.57,-43929.76
1756458585.3757544,0.2674872875213623,baseline,34206.48,-19016.06,38009.32,43404.31,27848.04,-43735.3
1756458585.380242,0.271975040435791,baseline,33712.42,-19504.76,37649.1,43238.02,27602.88,-45010.15
1756458585.3837347,0.2754676342010498,baseline,33306.87,-19851.57,37451.95,43072.52,27466.36,-46131.85
1756458585.3882308,0.27996373176574707,baseline,33701.69,-19481.96,37771.14,43187.32,27665.91,-45169.48
1756458585.391646,0.28337883949279785,baseline,34164.64,-19110.2,38021.39,43378.03,27835.7,-43958.99
1756458585.3961267,0.2878596782684326,baseline,34206.75,-19115.84,37999.93,43407.8,27808.88,-43795.38
1756458585.3995614,0.2912943363189697,baseline,33704.37,-19619.02,37632.47,43249.01,27568.82,-45075.06
1756458585.4040444,0.2957773208618164,baseline,33288.63,-19981.39,37430.77,43086.74,27437.93,-46182.28
1756458585.4074583,0.2991912364959717,baseline,33688.28,-19602.93,37740.83,43213.61,27633.46,-45227.95
1756458585.411967,0.30369997024536133,baseline,34137.55,-19249.95,37980.35,43401.09,27805.93,-44031.15
1756458585.4154525,0.30718541145324707,baseline,34178.32,-19256.38,37957.01,43435.7,27784.47,-43871.29
1756458585.419952,0.31168484687805176,baseline,33679.96,-19753.67,37590.63,43283.08,27547.9,-45148.82
1756458585.4233673,0.31510019302368164,baseline,33270.93,-20102.35,37396.97,43120.0,27422.37,-46241.02
1756458585.4278626,0.3195955753326416,baseline,33674.06,-19711.02,37731.71,43232.38,27628.36,-45263.35
1756458585.4323857,0.32411861419677734,baseline,34133.26,-19338.19,37991.62,43406.19,27800.56,-44055.82
1756458585.4358077,0.32754063606262207,baseline,34169.74,-19345.97,37968.82,43434.35,27771.33,-43897.3
1756458585.44029,0.33202290534973145,baseline,33656.9,-19859.08,37582.04,43270.74,27515.71,-45190.93
1756458585.4437006,0.3354334831237793,baseline,33245.45,-20217.96,37371.76,43110.34,27381.6,-46288.76
1756458585.4482043,0.3399372100830078,baseline,33645.9,-19834.67,37698.72,43230.51,27587.59,-45313.24
1756458585.4516244,0.3433573246002197,baseline,34093.83,-19470.69,37947.63,43409.14,27758.99,-44113.76
1756458585.4561133,0.34784626960754395,baseline,34132.45,-19473.91,37928.85,43438.65,27736.99,-43952.02
1756458585.4595265,0.3512594699859619,baseline,33627.93,-19979.51,37550.39,43279.05,27489.69,-45238.14
1756458585.464016,0.35574889183044434,baseline,33224.79,-20325.78,37358.61,43113.03,27366.04,-46312.1
1756458585.467445,0.359177827835083,baseline,33638.12,-19918.62,37705.96,43224.61,27576.87,-45311.9
1756458585.4719388,0.36367177963256836,baseline,34088.73,-19551.96,37956.75,43401.09,27742.89,-44115.37
1756458585.4764218,0.36815476417541504,baseline,34127.62,-19555.45,37943.6,43429.26,27720.63,-43954.43
1756458585.4798927,0.3716256618499756,baseline,33622.56,-20062.66,37566.75,43268.86,27473.6,-45245.11
1756458585.4845161,0.3762490749359131,baseline,33222.11,-20408.12,37372.29,43106.05,27345.39,-46324.17
1756458585.4879663,0.3796992301940918,baseline,33626.86,-20020.28,37710.52,43221.92,27555.41,-45336.58
1756458585.4924576,0.38419055938720703,baseline,34081.22,-19650.94,37971.77,43398.14,27728.41,-44138.43
1756458585.4958925,0.38762545585632324,baseline,34113.14,-19659.79,37948.7,43414.24,27698.91,-43985.28
1756458585.5004094,0.39214229583740234,baseline,33601.91,-20168.87,37569.17,43245.26,27446.78,-45276.23
1756458585.503849,0.3955819606781006,baseline,33199.04,-20518.1,37372.29,43087.01,27318.57,-46353.13
1756458585.5083396,0.4000725746154785,baseline,33607.01,-20125.15,37702.21,43207.71,27524.03,-45371.45
1756458585.5117936,0.40352654457092285,baseline,34056.28,-19763.59,37950.04,43387.95,27694.61,-44186.98
1756458585.5163152,0.408048152923584,baseline,34108.04,-19745.08,37954.33,43421.48,27686.3,-44015.59
1756458585.5197744,0.41150736808776855,baseline,33603.25,-20253.09,37575.87,43263.77,27442.22,-45309.49
1756458585.5242686,0.416001558303833,baseline,33203.6,-20596.95,37381.95,43107.12,27320.98,-46375.66
1756458585.5277555,0.41948843002319336,baseline,33616.93,-20193.55,37720.98,43225.41,27528.85,-45380.57
1756458585.5324042,0.4241371154785156,baseline,34068.35,-19823.4,37979.28,43397.61,27695.42,-44193.42
1756458585.5358746,0.42760753631591797,baseline,34099.19,-19834.13,37958.89,43417.19,27665.38,-44052.07
1756458585.540374,0.43210697174072266,baseline,33585.82,-20348.58,37575.07,43254.91,27416.47,-45349.45
1756458585.543889,0.435621976852417,baseline,33189.39,-20688.95,37385.97,43097.74,27298.45,-46403.56
1756458585.548698,0.4404308795928955,baseline,33603.52,-20290.11,37719.91,43222.19,27506.59,-45415.7
1756458585.552141,0.44387388229370117,baseline,34046.09,-19930.69,37956.21,43404.05,27664.57,-44256.99
1756458585.5555863,0.44731926918029785,baseline,34075.86,-19940.08,37931.53,43427.11,27637.75,-44121.54
1756458585.5601304,0.45186328887939453,baseline,33568.92,-20447.82,37551.73,43269.13,27398.5,-45407.12
1756458585.5636005,0.4553334712982178,baseline,33175.98,-20778.27,37370.42,43110.08,27282.9,-46443.52
1756458585.568413,0.4601459503173828,baseline,33594.67,-20366.01,37720.71,43225.68,27493.72,-45434.48
1756458585.5718443,0.4635772705078125,baseline,34047.96,-19992.11,37969.08,43404.31,27657.33,-44261.55
1756458585.5763605,0.4680933952331543,baseline,34069.15,-20011.96,37931.53,43424.16,27620.05,-44138.17
1756458585.5797813,0.4715142250061035,baseline,33550.68,-20526.68,37549.32,43248.75,27370.87,-45423.48
1756458585.5843184,0.47605133056640625,baseline,33162.3,-20857.93,37360.22,43092.37,27249.9,-46460.15
1756458585.587749,0.47948193550109863,baseline,33571.87,-20466.06,37685.04,43217.36,27450.27,-45472.83
1756458585.5922232,0.48395609855651855,baseline,34033.48,-20081.97,37948.16,43397.61,27626.49,-44282.2
1756458585.5956316,0.4873645305633545,baseline,34069.15,-20084.11,37931.0,43420.68,27602.35,-44138.7
1756458585.60014,0.49187302589416504,baseline,33560.87,-20593.73,37552.54,43261.89,27363.63,-45422.68
1756458585.6035714,0.4953043460845947,baseline,33175.71,-20923.11,37366.12,43106.32,27246.69,-46454.25
1756458585.608047,0.49977993965148926,baseline,33586.09,-20526.14,37697.38,43222.19,27449.46,-45457.81
1756458585.6126409,0.5043737888336182,baseline,34033.75,-20157.87,37945.48,43395.19,27612.27,-44289.17
1756458585.616074,0.5078070163726807,baseline,34060.03,-20171.02,37922.15,43415.85,27582.77,-44158.01
1756458585.620557,0.5122900009155273,baseline,33547.19,-20686.54,37538.05,43251.43,27339.49,-45449.23
1756458585.6239321,0.5156650543212891,baseline,33155.59,-21022.08,37348.42,43093.18,27222.55,-46481.08
1756458585.62841,0.5201430320739746,baseline,33568.12,-20621.9,37689.87,43207.44,27432.03,-45470.69
1756458585.631819,0.5235519409179688,baseline,34016.58,-20251.22,37933.41,43379.1,27591.35,-44304.73
1756458585.6362925,0.5280253887176514,baseline,34048.23,-20265.16,37904.44,43407.0,27565.33,-44180.01
1756458585.6396985,0.5314314365386963,baseline,33538.88,-20780.42,37521.69,43256.79,27331.18,-45478.47
1756458585.6441839,0.535916805267334,baseline,33154.25,-21107.11,37343.33,43103.37,27222.01,-46498.78
1756458585.647601,0.5393338203430176,baseline,33575.09,-20695.66,37687.45,43215.49,27433.37,-45483.56
1756458585.6520758,0.5438086986541748,baseline,34019.53,-20334.9,37921.88,43382.86,27589.74,-44326.19
1756458585.6565566,0.5482895374298096,baseline,34027.31,-20372.45,37869.84,43395.19,27545.22,-44226.95
1756458585.6599655,0.5516984462738037,baseline,33502.67,-20901.38,37476.09,43230.24,27297.38,-45539.08
1756458585.6644447,0.5561776161193848,baseline,33119.65,-21229.69,37290.49,43080.84,27186.34,-46564.22
1756458585.667851,0.5595839023590088,baseline,33539.95,-20820.38,37628.44,43200.47,27397.16,-45556.52
1756458585.6723294,0.5640623569488525,baseline,33985.2,-20450.24,37869.57,43372.93,27559.43,-44398.61
1756458585.6757507,0.56748366355896,baseline,34010.95,-20461.5,37842.48,43393.58,27535.83,-44280.86
1756458585.68023,0.571962833404541,baseline,33495.7,-20974.61,37462.68,43233.73,27300.06,-45585.22
1756458585.6836417,0.5753746032714844,baseline,33110.26,-21294.6,37289.14,43081.38,27194.65,-46597.75
1756458585.6881838,0.5799167156219482,baseline,33545.32,-20855.25,37659.83,43204.22,27422.37,-45559.74
1756458585.6926587,0.5843915939331055,baseline,34003.17,-20469.28,37917.05,43387.15,27593.76,-44392.17
1756458585.6960626,0.5877954959869385,baseline,34029.99,-20477.59,37892.37,43415.85,27570.16,-44275.5
1756458585.700538,0.5922708511352539,baseline,33507.77,-21001.43,37501.58,43256.52,27327.42,-45588.7
1756458585.7039368,0.5956697463989258,baseline,33126.62,-21321.69,37326.7,43103.91,27219.06,-46596.14
1756458585.7084134,0.6001462936401367,baseline,33552.56,-20901.92,37666.0,43227.56,27427.73,-45579.85
1756458585.7119267,0.6036596298217773,baseline,33997.54,-20526.68,37915.44,43393.05,27590.54,-44393.24
1756458585.7164292,0.6081621646881104,baseline,34036.43,-20522.12,37901.22,43425.23,27571.23,-44238.48
1756458585.7198431,0.6115760803222656,baseline,33496.5,-21076.0,37481.46,43275.03,27318.03,-45613.65
1756458585.7243176,0.6160504817962646,baseline,33074.05,-21447.21,37258.57,43111.68,27187.95,-46723.28
1756458585.7277625,0.6194953918457031,baseline,33505.89,-21017.52,37614.77,43232.65,27410.57,-45679.36
1756458585.7322388,0.623971700668335,baseline,33987.08,-20600.17,37896.4,43416.38,27593.5,-44435.62
1756458585.735654,0.6273870468139648,baseline,34027.85,-20588.37,37888.89,43439.18,27571.5,-44274.42
1756458585.7401342,0.6318671703338623,baseline,33479.07,-21152.71,37457.59,43274.49,27303.82,-45662.47
1756458585.7446117,0.6363446712493896,baseline,33052.33,-21533.04,37230.14,43105.52,27171.32,-46773.97
1756458585.7480297,0.6397626399993896,baseline,33487.65,-21098.79,37592.23,43225.68,27394.21,-45723.08
1756458585.752565,0.6442978382110596,baseline,33965.08,-20688.42,37873.6,43406.19,27574.72,-44485.78
1756458585.7559497,0.6476826667785645,baseline,33997.81,-20692.71,37846.24,43431.14,27545.22,-44346.84
1756458585.7604296,0.6521625518798828,baseline,33450.1,-21249.53,37421.65,43260.28,27281.02,-45728.45
1756458585.763845,0.6555778980255127,baseline,33030.87,-21619.95,37205.19,43091.3,27153.08,-46825.74
1756458585.7683306,0.6600635051727295,baseline,33473.43,-21177.92,37572.39,43213.88,27378.38,-45772.17
1756458585.7717552,0.6634881496429443,baseline,33950.87,-20768.35,37862.06,43394.12,27562.38,-44533.26
1756458585.7762444,0.6679773330688477,baseline,33978.49,-20775.05,37834.17,43411.56,27525.9,-44395.66
1756458585.780744,0.6724770069122314,baseline,33422.2,-21340.73,37398.04,43237.21,27253.12,-45787.72
1756458585.7841752,0.675908088684082,baseline,32997.34,-21719.19,37172.2,43072.52,27120.09,-46890.11
1756458585.7886624,0.6803953647613525,baseline,33440.98,-21280.38,37535.1,43202.07,27343.51,-45834.93
