timestamp,phase_time,phase,ch1,ch2,ch3,ch4,ch5,ch6
1756458849.375548,0.3828012943267822,baseline,84480.2,31254.71,70280.05,84778.19,49440.63,62482.87
1756458849.3789809,0.3862342834472656,baseline,84353.06,31051.4,70060.91,84729.38,49220.15,63176.22
1756458849.3834648,0.3907182216644287,baseline,84373.72,31025.65,70025.51,84752.18,49209.96,63354.59
1756458849.386882,0.3941354751586914,baseline,84539.75,31181.49,70199.58,84862.95,49441.97,62791.05
1756458849.3913636,0.3986170291900635,baseline,84629.87,31355.83,70407.19,84897.28,49651.45,62063.64
1756458849.3948298,0.402083158493042,baseline,84457.67,31229.23,70300.43,84778.19,49443.84,62438.07
1756458849.399334,0.4065873622894287,baseline,84333.22,31035.04,70109.19,84730.72,49224.17,63128.21
1756458849.40275,0.4100034236907959,baseline,84353.06,31011.97,70081.57,84751.64,49212.91,63306.31
1756458849.407228,0.41448140144348145,baseline,84531.7,31179.61,70257.52,84869.93,49454.84,62738.48
1756458849.4106443,0.41789770126342773,baseline,84626.65,31360.12,70469.95,84902.38,49661.1,62030.38
1756458849.4151282,0.4223816394805908,baseline,84432.19,31213.94,70358.64,84766.39,49436.87,62443.17
1756458849.4185421,0.4257955551147461,baseline,84295.13,31009.29,70152.11,84711.94,49205.66,63143.5
1756458849.423024,0.43027734756469727,baseline,84321.41,30990.78,70123.41,84740.64,49197.89,63317.3
1756458849.4275045,0.43475794792175293,baseline,84515.34,31167.54,70300.43,84872.61,49454.04,62731.78
1756458849.430915,0.4381685256958008,baseline,84610.56,31345.1,70514.21,84910.43,49670.76,62024.48
1756458849.4353898,0.4426431655883789,baseline,84421.46,31201.87,70395.92,84782.22,49448.94,62439.42
1756458849.438805,0.4460585117340088,baseline,84299.96,31005.8,70184.03,84740.11,49234.9,63114.8
1756458849.4432852,0.45053863525390625,baseline,84330.27,30994.0,70155.33,84766.66,49235.7,63278.41
1756458849.4466918,0.4539451599121094,baseline,84518.02,31164.32,70333.43,84891.65,49485.69,62696.37
1756458849.4511783,0.4584317207336426,baseline,84602.24,31327.67,70538.35,84921.42,49687.12,62000.34
1756458849.4545915,0.46184492111206055,baseline,84414.76,31187.66,70405.04,84794.02,49462.35,62402.67
1756458849.4590676,0.4663209915161133,baseline,84290.57,30996.41,70193.68,84752.71,49252.33,63069.47
1756458849.4635427,0.4707961082458496,baseline,84318.73,30984.34,70166.06,84780.61,49251.26,63227.45
1756458849.4669561,0.4742095470428467,baseline,84514.8,31163.25,70351.4,84913.11,49513.04,62627.17
1756458849.4714324,0.4786858558654785,baseline,84600.63,31331.42,70564.1,84942.35,49713.67,61935.96
1756458849.4748476,0.4821009635925293,baseline,84415.02,31191.14,70431.06,84816.55,49487.83,62353.05
1756458849.4793289,0.48658227920532227,baseline,84294.32,31002.58,70219.97,84773.63,49275.13,63030.84
1756458849.4827435,0.48999691009521484,baseline,84320.07,30988.64,70195.29,84794.29,49266.28,63201.16
