timestamp,phase_time,phase,ch1,ch2,ch3,ch4,ch5,ch6
1756458832.5494487,1.620213508605957,baseline,80580.54,29449.05,67779.69,83404.1,48194.2,59020.94
1756458832.5528786,1.623643398284912,baseline,80596.09,29399.16,67691.45,83432.53,48174.35,59226.67
1756458832.5573676,1.6281323432922363,baseline,80697.21,29533.27,67825.02,83527.48,48376.59,58783.3
1756458832.560783,1.6315476894378662,baseline,80774.46,29748.92,68087.61,83584.08,48615.85,58054.81
1756458832.5652678,1.6360325813293457,baseline,80647.32,29658.8,68051.4,83451.04,48422.73,58340.46
1756458832.5686865,1.639451265335083,baseline,80555.32,29437.51,67819.12,83385.32,48168.72,59055.27
1756458832.573162,1.6439268589019775,baseline,80561.76,29372.6,67730.07,83402.76,48139.22,59269.58
1756458832.5765793,1.6473441123962402,baseline,80672.0,29516.64,67862.31,83500.93,48341.72,58820.58
1756458832.5810618,1.6518266201019287,baseline,80746.83,29728.27,68123.55,83554.57,48583.12,58097.19
1756458832.5844805,1.655245304107666,baseline,80621.58,29638.14,68086.27,83425.02,48390.0,58395.18
1756458832.5889554,1.6597201824188232,baseline,80537.35,29423.83,67845.41,83367.08,48143.51,59101.41
1756458832.5923722,1.6631369590759277,baseline,80544.33,29362.95,67752.34,83385.86,48120.98,59309.28
1756458832.5968547,1.6676194667816162,baseline,80661.27,29513.15,67884.03,83489.39,48329.39,58853.03
1756458832.6013377,1.672102451324463,baseline,80748.18,29733.9,68138.04,83554.3,48579.64,58121.86
1756458832.604751,1.67551589012146,baseline,80624.53,29645.92,68086.27,83431.19,48393.49,58409.4
1756458832.6092334,1.6799981594085693,baseline,80545.4,29434.83,67841.92,83381.84,48161.48,59096.31
1756458832.6126564,1.6834211349487305,baseline,80563.37,29386.55,67746.17,83411.07,48152.09,59272.8
1756458832.617135,1.6878998279571533,baseline,80678.97,29535.15,67882.96,83511.39,48365.06,58802.07
1756458832.6205523,1.691317081451416,baseline,80758.37,29746.24,68139.65,83567.98,48604.04,58080.29
1756458832.6250675,1.6958322525024414,baseline,80640.62,29661.75,68083.32,83447.82,48420.31,58365.41
1756458832.6285067,1.6992714405059814,baseline,80570.34,29461.39,67850.77,83408.12,48195.54,59054.74
1756458832.6329951,1.7037599086761475,baseline,80588.05,29409.89,67773.52,83435.75,48184.01,59244.64
1756458832.636437,1.7072017192840576,baseline,80702.58,29558.21,67914.88,83529.36,48385.71,58776.86
1756458832.6409452,1.711709976196289,baseline,80786.26,29772.79,68169.42,83586.49,48620.41,58056.69
1756458832.6454453,1.716210126876831,baseline,80666.64,29682.94,68110.14,83468.74,48433.99,58359.51
1756458832.6488621,1.7196269035339355,baseline,80589.39,29473.72,67867.4,83418.05,48200.64,59042.93
1756458832.6533403,1.7241051197052002,baseline,80609.24,29425.44,67781.84,83446.75,48190.45,59218.08
1756458832.6567547,1.7275195121765137,baseline,80722.16,29569.75,67924.0,83549.74,48408.78,58728.85
