timestamp,phase_time,phase,ch1,ch2,ch3,ch4,ch5,ch6
1756458892.1288853,0.0012252330780029297,baseline,84695.58,32582.94,72490.46,87365.72,52011.79,68664.02
1756458893.6326604,1.505000352859497,baseline,86099.18,32624.25,71953.21,87616.78,52023.59,67376.83
1756458893.6394906,1.5118305683135986,baseline,86227.12,32886.3,72275.34,87661.3,52337.41,66372.61
1756458893.6439855,1.5163254737854004,baseline,86045.27,32660.46,72069.89,87577.35,52081.53,66920.58
1756458893.6484663,1.5208063125610352,baseline,85983.04,32523.4,71903.86,87557.5,51934.28,67409.28
1756458893.6563447,1.5286846160888672,baseline,86230.61,32807.17,72166.45,87680.08,52263.65,66752.94
1756458893.664232,1.536571979522705,baseline,85999.14,32619.96,72035.56,87540.07,52036.47,67003.19
1756458893.6721036,1.5444436073303223,baseline,86039.1,32579.72,71903.32,87587.54,51994.89,67431.54
1756458893.6755571,1.5478971004486084,baseline,86222.03,32812.54,72130.51,87694.83,52288.59,66750.8
1756458893.6800458,1.5523858070373535,baseline,86163.82,32844.72,72218.75,87641.18,52320.78,66435.37
1756458893.6845276,1.5568675994873047,baseline,86001.01,32637.39,72014.1,87567.42,52067.31,66981.47
1756458893.6924024,1.5647423267364502,baseline,86030.25,32585.09,71909.49,87588.35,52007.5,67412.23
1756458893.700276,1.5726158618927002,baseline,86134.05,32819.78,72223.58,87620.53,52297.98,66441.27
1756458893.7160864,1.5884263515472412,baseline,86179.65,32782.77,72154.91,87662.11,52265.26,66775.47
1756458893.720577,1.5929169654846191,baseline,86117.42,32804.22,72227.6,87611.95,52290.74,66475.6
1756458893.7284508,1.6007907390594482,baseline,85906.6,32474.31,71873.01,87525.05,51913.89,67509.33
1756458893.736383,1.6087229251861572,baseline,86176.16,32783.84,72159.21,87662.91,52271.16,66774.94
1756458893.744266,1.6166059970855713,baseline,85941.2,32583.21,72024.29,87524.24,52023.59,67078.3
1756458893.7521408,1.6244807243347168,baseline,85995.65,32560.41,71938.19,87564.21,51987.11,67493.23
1756458893.7566235,1.6289634704589844,baseline,86173.48,32784.11,72171.28,87660.5,52266.33,66811.15
1756458893.7645068,1.6368467807769775,baseline,85944.69,32592.33,72025.63,87533.63,52027.08,67105.65
1756458893.772398,1.644737958908081,baseline,85995.38,32557.73,71934.44,87568.23,51990.07,67498.6
1756458893.780273,1.6526129245758057,baseline,86104.55,32800.74,72235.38,87612.49,52289.13,66543.73
1756458893.788141,1.6604809761047363,baseline,85893.19,32470.56,71868.45,87525.58,51903.7,67559.22
1756458893.7926235,1.6649634838104248,baseline,85990.29,32558.8,71928.8,87569.03,51990.07,67481.7
1756458893.8005414,1.6728813648223877,baseline,86088.99,32789.74,72230.82,87599.61,52275.18,66542.66
1756458893.8084276,1.68076753616333,baseline,85894.53,32467.87,71875.43,87533.63,51915.77,67557.88
1756458893.816355,1.688694953918457,baseline,86167.85,32790.81,72183.08,87671.49,52288.06,66789.15
1756458893.8287373,1.7010772228240967,baseline,85887.82,32463.58,71879.72,87522.9,51906.38,67573.97
1756458893.8366592,1.7089991569519043,baseline,86158.19,32787.32,72172.35,87669.08,52288.06,66764.21
1756458893.844538,1.7168779373168945,baseline,85922.16,32575.43,72015.98,87537.92,52026.27,67132.75
