timestamp,phase_time,phase,ch1,ch2,ch3,ch4,ch5,ch6
1756458643.8472185,7.057272911071777,recovery,51590.68,373.9,49697.04,58068.76,24897.34,-52012.33
1756458643.850663,7.060717344284058,recovery,51636.82,368.27,49715.82,57960.13,24886.34,-52816.72
1756458643.8551579,7.065212249755859,recovery,51604.36,466.44,49826.86,57817.16,24946.15,-53431.48
1756458643.8585765,7.068630933761597,recovery,51545.62,496.21,49830.35,57889.05,24971.1,-52791.51
1756458643.8630664,7.073120832443237,recovery,51556.35,432.91,49737.01,58036.3,24949.37,-52062.48
1756458643.8664927,7.076547145843506,recovery,51582.1,382.48,49710.72,58063.12,24906.46,-51949.03
1756458643.8709798,7.081034183502197,recovery,51628.77,373.1,49738.62,57956.64,24889.29,-52737.6
1756458643.8743978,7.084452152252197,recovery,51602.49,463.22,49836.25,57817.16,24941.86,-53365.23
1756458643.8788848,7.088939189910889,recovery,51554.21,501.57,49836.52,57893.07,24968.15,-52730.09
1756458643.8823047,7.0923590660095215,recovery,51563.86,431.57,49745.59,58043.27,24952.32,-52001.33
1756458643.8867843,7.096838712692261,recovery,51596.05,384.9,49714.75,58074.66,24909.94,-51898.6
1756458643.8902068,7.100261211395264,recovery,51641.65,377.92,49737.81,57968.98,24894.92,-52693.88
1756458643.8947363,7.104790687561035,recovery,51610.0,472.07,49847.25,57829.5,24953.93,-53307.83
1756458643.898167,7.1082212924957275,recovery,51558.5,509.62,49850.47,57905.68,24977.8,-52669.74
1756458643.9027054,7.112759828567505,recovery,51569.76,437.47,49755.52,58056.42,24958.49,-51948.76
1756458643.9072871,7.1173415184021,recovery,51609.73,393.75,49722.79,58098.26,24923.36,-51850.32
1756458643.9107146,7.120769023895264,recovery,51664.18,395.63,49746.4,57996.87,24914.5,-52648.01
1756458643.9152014,7.125255823135376,recovery,51630.11,486.82,49847.25,57852.3,24970.83,-53277.79
1756458643.9186609,7.12871527671814,recovery,51572.45,519.28,49850.2,57925.26,24998.99,-52644.26
1756458643.9231534,7.13320779800415,recovery,51594.71,458.12,49759.27,58084.85,24986.12,-51924.35
1756458643.9265704,7.136624813079834,recovery,51642.18,422.45,49726.82,58128.03,24956.62,-51829.67
1756458643.9310544,7.141108751296997,recovery,51686.17,419.5,49755.78,58018.87,24948.3,-52622.26
1756458643.9344733,7.1445276737213135,recovery,51653.72,518.74,49872.19,57877.25,25010.53,-53230.32
1756458643.9389522,7.149006605148315,recovery,51594.44,553.07,49888.55,57945.91,25035.47,-52573.98
1756458643.9423695,7.152423858642578,recovery,51603.83,476.9,49793.34,58092.36,25004.09,-51849.52
1756458643.9468594,7.156913757324219,recovery,51642.99,428.08,49756.32,58132.32,24966.27,-51754.57
1756458643.9502947,7.160349130630493,recovery,51692.61,430.23,49786.9,58029.86,24960.37,-52541.53
1756458643.9547837,7.164838075637817,recovery,51660.69,530.81,49912.69,57889.05,25024.48,-53132.95
1756458643.9582064,7.168260812759399,recovery,51604.1,564.07,49926.64,57963.61,25047.81,-52471.79
1756458643.9626942,7.172748565673828,recovery,51616.17,488.7,49825.79,58113.55,25017.23,-51753.76
1756458643.9671795,7.177233934402466,recovery,51649.69,438.27,49786.09,58145.74,24973.24,-51658.54
1756458643.9705927,7.180647134780884,recovery,51694.75,431.3,49812.65,58039.79,24962.25,-52448.45
1756458643.97508,7.185134410858154,recovery,51660.42,522.76,49922.35,57897.63,25019.92,-53058.93
1756458643.9784977,7.188552141189575,recovery,51607.58,558.7,49936.3,57972.46,25047.27,-52403.39
1756458643.982983,7.193037509918213,recovery,51626.89,493.26,49839.47,58126.42,25023.94,-51680.27
1756458643.9864,7.196454286575317,recovery,51648.89,432.91,49792.26,58146.81,24972.17,-51592.03
1756458643.9908948,7.200949192047119,recovery,51683.76,413.33,49813.99,58036.03,24957.69,-52386.23
1756458643.994473,7.204527378082275,recovery,51647.55,506.4,49926.37,57894.14,25016.7,-52994.28
1756458643.9990144,7.209068775177002,recovery,51598.73,550.66,49937.64,57966.83,25041.1,-52339.02
1756458644.002547,7.21260142326355,recovery,51618.04,479.85,49830.89,58120.52,25013.75,-51627.97
1756458644.0071335,7.217187881469727,recovery,51651.03,427.01,49781.27,58148.42,24969.76,-51547.5
1756458644.0105643,7.220618724822998,recovery,51693.95,418.69,49805.41,58039.52,24959.3,-52343.85
1756458644.015047,7.225101470947266,recovery,51661.49,515.79,49918.06,57901.92,25024.21,-52955.12
1756458644.0185056,7.228559970855713,recovery,51606.51,547.98,49921.55,57972.46,25048.35,-52311.66
1756458644.0229933,7.233047723770142,recovery,51618.85,478.77,49821.23,58122.94,25024.74,-51595.24
1756458644.0264032,7.236457586288452,recovery,51651.03,430.49,49780.73,58152.17,24980.76,-51503.24
1756458644.0308833,7.24093770980835,recovery,51694.22,418.16,49799.77,58040.06,24965.47,-52304.15
1756458644.034323,7.244377374649048,recovery,51665.52,516.86,49905.45,57899.51,25021.79,-52923.74
1756458644.0388157,7.248870134353638,recovery,51613.21,558.7,49909.21,57971.66,25047.27,-52282.16
1756458644.0433018,7.253356218338013,recovery,51627.43,484.41,49796.55,58121.86,25021.79,-51582.91
1756458644.0467188,7.256773233413696,recovery,51666.86,435.59,49739.96,58154.59,24979.68,-51523.63
1756458644.0512054,7.2612597942352295,recovery,51711.12,433.98,49768.93,58044.88,24978.07,-52318.9
1756458644.0546288,7.264683246612549,recovery,51674.1,531.88,49888.29,57901.65,25041.37,-52923.47
1756458644.05912,7.269174337387085,recovery,51619.38,566.21,49894.72,57971.66,25062.03,-52282.96
1756458644.0625436,7.272598028182983,recovery,51629.58,494.33,49797.09,58121.33,25036.01,-51568.15
1756458644.0670311,7.277085542678833,recovery,51662.3,446.86,49763.03,58153.51,24997.12,-51469.45
1756458644.0704505,7.280504941940308,recovery,51712.19,442.83,49792.8,58047.3,24988.0,-52259.9
1756458644.0749366,7.284991025924683,recovery,51680.27,536.17,49901.43,57906.48,25046.74,-52877.34
1756458644.0783563,7.288410663604736,recovery,51623.68,571.85,49910.55,57976.76,25069.54,-52231.46
1756458644.082844,7.292898416519165,recovery,51635.75,506.4,49819.08,58126.42,25043.79,-51502.71
1756458644.087331,7.2973854541778564,recovery,51664.98,451.42,49781.27,58156.46,24995.51,-51407.49
1756458644.090789,7.3008434772491455,recovery,51708.43,439.61,49803.26,58049.71,24982.36,-52203.03
