timestamp,recording_time,ch1,ch2,ch3,ch4,ch5,ch6
1756460380.9092882,0.0003840923309326172,107027.39,55102.23,104708.89,110086.98,62636.56,100602.42
1756460383.9785612,3.06965708732605,107274.42,55347.12,104911.66,110136.34,62526.05,99706.57
1756460383.9820068,3.0731027126312256,106945.85,54996.29,104665.43,110448.01,63070.27,101065.11
1756460383.9864922,3.0775880813598633,107035.7,55077.02,104662.22,110349.04,62920.6,101248.84
1756460383.9899108,3.0810067653656006,107450.1,55498.13,104896.91,109973.79,62266.14,100015.83
1756460383.9943957,3.08549165725708,107650.47,55725.58,105088.69,109787.92,61930.87,98855.23
1756460383.9978204,3.088916301727295,107276.03,55350.34,104913.0,110142.51,62535.98,99713.54
1756460384.0023036,3.0933995246887207,106946.65,54997.89,104673.21,110448.55,63077.51,101082.81
1756460384.0057209,3.0968167781829834,107041.6,55082.12,104672.68,110346.89,62924.09,101267.08
1756460384.0102055,3.101301431655884,107454.93,55501.08,104909.52,109967.36,62262.12,100035.94
1756460384.0136201,3.1047160625457764,107648.59,55722.36,105096.47,109784.16,61930.33,98880.98
1756460384.0180986,3.10919451713562,107275.49,55347.12,104917.29,110142.77,62536.78,99740.9
1756460384.0215118,3.112607717514038,106953.09,55001.11,104663.29,110456.59,63078.59,101078.78
1756460384.0259964,3.1170923709869385,107046.16,55084.53,104653.9,110358.69,62926.24,101237.03
1756460384.0304775,3.1215734481811523,107454.4,55501.08,104889.13,109974.87,62264.54,99992.49
1756460384.033897,3.124992847442627,107646.71,55721.55,105077.42,109789.8,61934.36,98840.21
1756460384.0383778,3.1294736862182617,107270.66,55344.17,104902.81,110145.72,62541.88,99709.52
1756460384.041797,3.1328928470611572,106945.58,54994.94,104665.97,110450.96,63081.0,101072.08
1756460384.0462806,3.137376546859741,107040.53,55079.7,104669.73,110345.55,62919.53,101249.91
1756460384.0496979,3.140793800354004,107460.03,55507.78,104908.98,109964.68,62254.34,100008.58
1756460384.054179,3.1452748775482178,107647.78,55720.48,105094.05,109783.89,61928.19,98864.35
1756460384.0576568,3.1487526893615723,107272.01,55343.09,104913.0,110143.31,62537.32,99734.46
1756460384.0621362,3.1532320976257324,106950.14,55001.11,104667.58,110449.62,63072.69,101083.08
1756460384.0655453,3.1566412448883057,107048.31,55089.63,104671.6,110346.09,62914.17,101251.79
1756460384.0700216,3.1611175537109375,107461.64,55508.59,104908.17,109964.14,62251.93,100004.56
1756460384.0744944,3.165590286254883,107648.32,55721.02,105095.39,109786.31,61934.09,98871.33
1756460384.0779252,3.1690211296081543,107274.69,55344.17,104922.39,110145.19,62544.83,99760.75
1756460384.08244,3.1735358238220215,106953.63,54999.5,104675.09,110454.18,63079.39,101102.12
1756460384.0858636,3.17695951461792,107049.92,55088.02,104676.43,110350.38,62918.73,101266.27
1756460384.090348,3.181443929672241,107464.59,55510.73,104918.1,109968.16,62252.2,100024.14
1756460384.093759,3.1848549842834473,107648.86,55720.48,105101.29,109791.67,61933.28,98893.32
1756460384.09824,3.189335823059082,107272.81,55342.02,104919.17,110154.58,62546.7,99774.69
1756460384.10167,3.192765951156616,106948.53,54994.14,104665.17,110460.35,63077.51,101102.12
1756460384.1061592,3.1972551345825195,107043.21,55081.58,104660.07,110352.52,62914.7,101248.3
1756460384.1095688,3.200664758682251,107464.05,55512.88,104905.49,109971.11,62249.52,99995.17
1756460384.1140518,3.2051477432250977,107652.34,55727.46,105091.1,109797.04,61935.43,98868.11
1756460384.118534,3.209630012512207,107273.35,55347.39,104906.3,110158.87,62551.26,99750.29
1756460384.1219528,3.2130486965179443,106947.99,55000.84,104657.66,110459.27,63080.73,101083.34
1756460384.1264307,3.21752667427063,107043.48,55086.94,104656.85,110346.35,62912.83,101235.16
1756460384.1298482,3.2209441661834717,107460.56,55510.2,104900.93,109962.26,62247.37,99980.42
1756460384.1343246,3.2254204750061035,107640.54,55716.99,105098.34,109786.58,61939.18,98882.59
1756460384.1377454,3.2288413047790527,107266.91,55338.8,104922.39,110148.14,62554.75,99791.86
1756460384.142224,3.2333199977874756,106952.55,55001.65,104678.04,110454.71,63084.49,101132.97
1756460384.1456401,3.2367360591888428,107057.97,55096.06,104682.33,110349.04,62916.85,101279.15
1756460384.150125,3.2412209510803223,107475.85,55520.66,104921.59,109968.16,62249.52,100009.66
1756460384.1546094,3.2457053661346436,107650.2,55722.36,105096.47,109796.5,61941.06,98884.74
1756460384.1581218,3.2492177486419678,107272.01,55341.49,104905.49,110159.14,62559.04,99774.69
1756460384.1626122,3.2537081241607666,106955.77,55009.16,104661.95,110459.81,63082.61,101106.14
1756460384.1660266,3.25712251663208,107055.82,55100.09,104667.04,110346.35,62910.95,101244.81
1756460384.1705058,3.261601686477661,107471.83,55522.53,104902.27,109963.07,62240.93,99964.86
1756460384.1739187,3.2650146484375,107646.71,55724.77,105082.52,109795.96,61938.92,98850.41
1756460384.1783946,3.2694904804229736,107266.64,55341.49,104904.15,110161.82,62560.65,99765.04
1756460384.1818125,3.2729084491729736,106949.07,54998.43,104661.68,110461.15,63085.56,101102.66
1756460384.186294,3.2773900032043457,107054.75,55096.87,104669.99,110347.96,62912.02,101238.64
1756460384.189738,3.2808339595794678,107475.85,55527.36,104913.0,109963.33,62242.27,99965.67
1756460384.194218,3.285313844680786,107652.61,55732.02,105090.56,109798.91,61942.67,98856.57
1756460384.198691,3.2897868156433105,107270.4,55343.63,104904.69,110165.3,62566.28,99770.4
1756460384.2020695,3.293165445327759,106955.77,55005.94,104667.31,110463.3,63090.66,101114.46
1756460384.2065425,3.297638416290283,107060.38,55101.43,104674.82,110349.04,62914.17,101249.64
1756460384.2099614,3.3010573387145996,107478.8,55527.36,104915.95,109963.33,62241.74,99966.2
1756460384.2144473,3.3055431842803955,107651.54,55724.5,105080.37,109803.74,61944.55,98841.55
1756460384.2178612,3.308957099914551,107265.3,55337.73,104885.11,110172.01,62570.31,99741.7
1756460384.2223423,3.3134381771087646,106947.99,55000.58,104645.59,110466.78,63090.39,101074.76
1756460384.2257655,3.316861391067505,107053.14,55096.33,104656.32,110349.04,62912.83,101206.19
1756460384.2302482,3.3213441371917725,107476.93,55528.7,104902.54,109963.33,62241.47,99924.63
1756460384.2347348,3.3258306980133057,107645.37,55722.63,105079.3,109798.65,61947.77,98828.41
1756460384.238156,3.329252004623413,107265.84,55339.34,104893.96,110167.99,62573.53,99750.29
1756460384.2426662,3.3337621688842773,106954.7,55007.55,104654.71,110464.37,63092.8,101082.0
1756460384.246091,3.337186813354492,107059.31,55104.91,104666.24,110343.67,62912.83,101206.19
1756460384.2505698,3.341665744781494,107482.02,55533.53,104921.59,109953.41,62239.86,99935.36
1756460384.2539988,3.345094680786133,107649.66,55726.11,105102.1,109793.01,61949.91,98859.26
1756460384.2585618,3.3496577739715576,107270.4,55342.29,104905.49,110167.18,62575.4,99779.25
1756460384.2619896,3.353085517883301,106958.72,55011.57,104664.09,110463.3,63091.73,101109.9
1756460384.2664697,3.3575656414031982,107068.16,55110.82,104674.29,110346.35,62911.22,101224.96
1756460384.2698882,3.3609840869903564,107489.53,55538.9,104919.44,109960.92,62238.52,99932.14
1756460384.2743769,3.3654727935791016,107655.56,55732.82,105095.66,109806.69,61954.2,98851.75
1756460384.2777953,3.3688912391662598,107270.66,55343.63,104902.81,110177.37,62581.3,99780.33
1756460384.282279,3.3733749389648438,106953.36,55002.99,104660.87,110465.44,63095.48,101110.97
1756460384.2867615,3.3778574466705322,107067.35,55107.06,104673.21,110346.89,62910.41,101223.62
1756460384.290177,3.381273031234741,107494.09,55541.31,104922.12,109960.92,62235.84,99932.41
1756460384.294658,3.385753870010376,107655.29,55730.41,105103.44,109804.55,61953.94,98871.86
1756460384.2980764,3.389172315597534,107274.42,55344.7,104916.49,110177.91,62585.6,99817.34
1756460384.302552,3.3936479091644287,106965.43,55012.91,104677.5,110470.54,63099.78,101145.04
1756460384.3059695,3.3970654010772705,107079.15,55117.25,104689.04,110349.04,62912.02,101251.79
