timestamp,recording_time,ch1,ch2,ch3,ch4,ch5,ch6
1756460096.7882857,0.0003819465637207031,89765.76,40268.27,83738.57,89897.73,56094.65,70597.35
1756460099.361347,2.5734431743621826,90786.61,41377.64,83779.88,89476.08,54260.29,67372.8
1756460099.3692536,2.5813498497009277,90035.86,40493.85,84060.97,90186.06,56228.22,71407.92
1756460099.3771477,2.5892438888549805,90794.39,41304.14,83850.96,89564.6,54450.99,68575.51
1756460099.3850362,2.597132444381714,90286.92,40841.46,83887.16,89918.11,55485.52,69317.14
1756460099.400861,2.612957239151001,90789.83,41391.58,83755.2,89481.45,54272.09,67333.11
1756460099.4043245,2.6164207458496094,90298.99,40853.26,83910.77,89909.8,55482.3,69338.59
1756460099.4088204,2.6209166049957275,90038.28,40505.92,84057.49,90183.38,56230.91,71387.8
1756460099.4133043,2.6254005432128906,90279.94,40723.45,84065.26,90022.18,55762.32,71192.81
1756460099.4212215,2.633317708969116,90796.54,41394.27,83787.12,89476.89,54268.87,67375.75
1756460099.4291131,2.641209363937378,90053.3,40512.36,84085.38,90186.87,56226.35,71425.62
1756460099.4370632,2.6491594314575195,90802.97,41322.38,83862.22,89568.62,54452.33,68578.99
1756460099.4449477,2.657043933868408,90308.91,40859.7,83941.35,89914.09,55479.08,69383.92
1756460099.4528704,2.664966583251953,90290.67,40733.1,84084.84,90029.42,55758.84,71226.33
1756460099.457365,2.669461250305176,90813.97,41333.65,83880.19,89571.3,54453.67,68605.01
1756460099.4652555,2.677351713180542,90316.42,40863.72,83962.27,89919.19,55479.89,69415.57
1756460099.4731383,2.685234546661377,90294.96,40726.4,84116.49,90022.45,55750.79,71271.93
1756460099.481025,2.6931211948394775,90813.7,41403.65,83841.03,89484.67,54263.51,67453.81
1756460099.4889064,2.701002597808838,90070.19,40517.18,84134.73,90193.58,56222.86,71517.89
1756460099.4933898,2.7054860591888428,90304.35,40731.22,84136.61,90033.72,55754.01,71314.31
1756460099.5012722,2.7133684158325195,90812.9,41397.48,83852.83,89490.3,54266.19,67480.36
1756460099.5091543,2.721250534057617,90074.22,40519.06,84143.85,90201.62,56223.93,71544.98
1756460099.5170362,2.7291324138641357,90822.02,41328.82,83923.91,89580.15,54451.53,68686.82
1756460099.5250342,2.7371304035186768,90321.78,40859.97,83989.09,89931.25,55483.64,69490.94
1756460099.5330486,2.745144844055176,90298.99,40729.61,84119.98,90039.35,55761.52,71322.89
