timestamp,recording_time,ch1,ch2,ch3,ch4,ch5,ch6
1756459863.346604,0.39314770698547363,31111.75,-12868.43,44788.33,28530.66,2655.66,-12148.53
1756459863.3500416,0.39658522605895996,31147.42,-12797.89,44894.28,28623.73,2909.39,-11865.29
1756459863.353473,0.40001654624938965,31367.1,-12661.9,45092.23,29057.18,3290.27,-10019.93
1756459863.357979,0.4045226573944092,31467.95,-12631.33,45121.73,29241.18,3314.67,-9146.87
1756459863.362467,0.409010648727417,31328.74,-12756.59,44934.51,28968.66,2964.38,-10224.58
1756459863.3658905,0.41243410110473633,31056.76,-12936.03,44681.31,28514.83,2644.39,-12294.44
1756459863.370382,0.41692566871643066,31094.58,-12863.61,44788.87,28611.39,2900.54,-11976.87
1756459863.3738167,0.4203603267669678,31318.55,-12718.77,44987.09,29044.03,3266.66,-10146.53
1756459863.3783014,0.42484498023986816,31419.93,-12684.97,45019.0,29226.96,3279.0,-9301.1
1756459863.3817205,0.42826414108276367,31286.36,-12803.79,44834.74,28952.84,2927.9,-10390.61
1756459863.3862073,0.432750940322876,31021.09,-12973.85,44595.21,28502.76,2624.27,-12416.75
1756459863.3896348,0.43617844581604004,31065.88,-12888.55,44718.86,28606.57,2875.06,-12055.19
1756459863.3941338,0.4406774044036865,31289.58,-12740.49,44917.35,29046.45,3224.55,-10233.16
1756459863.3975613,0.4441049098968506,31388.82,-12706.97,44948.19,29222.94,3225.36,-9419.65
1756459863.402047,0.4485905170440674,31254.17,-12828.2,44771.17,28940.5,2888.47,-10518.55
1756459863.4065506,0.4530942440032959,30997.22,-12988.06,44537.82,28482.65,2602.28,-12515.19
1756459863.4100182,0.456561803817749,31043.35,-12908.4,44659.05,28589.13,2849.31,-12129.49
1756459863.4145176,0.4610612392425537,31270.54,-12767.85,44855.39,29037.6,3188.07,-10320.34
1756459863.4179401,0.46448373794555664,31375.68,-12735.67,44885.16,29217.57,3187.54,-9537.13
1756459863.422453,0.468996524810791,31240.76,-12866.02,44698.75,28925.48,2861.65,-10668.49
1756459863.4259133,0.4724569320678711,30994.0,-13024.81,44469.96,28468.97,2608.18,-12633.47
1756459863.4304082,0.47695183753967285,31057.84,-12946.76,44592.8,28604.42,2879.35,-12211.83
1756459863.4338324,0.4803760051727295,31280.19,-12830.35,44777.07,29067.91,3209.53,-10432.45
1756459863.43835,0.4848935604095459,31373.53,-12826.86,44787.53,29242.25,3201.48,-9705.84
1756459863.441784,0.4883275032043457,31236.47,-12961.78,44591.19,28939.16,2896.52,-10864.82
1756459863.4462714,0.4928150177001953,30999.36,-13106.35,44375.81,28474.6,2676.58,-12788.51
1756459863.449691,0.496234655380249,31075.0,-13015.96,44518.23,28628.02,2944.8,-12324.48
1756459863.4541748,0.500718355178833,31304.87,-12895.79,44705.45,29120.21,3261.03,-10561.2
1756459863.4576015,0.5041451454162598,31402.77,-12877.82,44723.96,29300.72,3247.89,-9858.46
1756459863.4620855,0.5086290836334229,31257.39,-13010.59,44526.01,28970.81,2937.82,-11037.29
1756459863.466614,0.5131576061248779,31001.51,-13160.53,44300.44,28478.09,2720.56,-12949.71
1756459863.470073,0.5166165828704834,31076.34,-13070.14,44443.4,28636.87,2978.86,-12468.25
1756459863.4745803,0.5211238861083984,31311.31,-12939.25,44640.81,29137.64,3273.37,-10720.52
1756459863.478015,0.5245585441589355,31401.43,-12924.22,44656.91,29305.28,3239.04,-10042.73
1756459863.482513,0.5290565490722656,31242.64,-13062.09,44453.06,28945.33,2913.15,-11228.53
1756459863.4859324,0.5324759483337402,30989.98,-13208.27,44231.78,28447.51,2702.86,-13094.55
1756459863.4904413,0.536984920501709,31061.59,-13127.8,44364.81,28619.44,2968.13,-12579.02
1756459863.494036,0.5405795574188232,31281.8,-13016.76,44543.98,29114.84,3251.91,-10838.27
1756459863.4985538,0.5450973510742188,31366.83,-13008.98,44559.0,29275.51,3212.75,-10174.69
1756459863.5019867,0.5485303401947021,31214.48,-13144.17,44355.96,28924.14,2905.1,-11373.64
1756459863.506498,0.5530416965484619,30969.59,-13286.32,44139.51,28444.56,2726.73,-13214.44
1756459863.509932,0.5564756393432617,31044.16,-13205.05,44272.54,28626.68,2998.44,-12669.42
1756459863.5144458,0.5609893798828125,31260.88,-13100.71,44450.64,29119.67,3269.34,-10933.49
1756459863.517912,0.564455509185791,31340.0,-13101.25,44456.81,29274.97,3228.31,-10303.17
1756459863.5224762,0.5690197944641113,31188.46,-13230.8,44255.65,28921.19,2928.44,-11523.58
1756459863.5259252,0.5724687576293945,30942.23,-13372.15,44044.02,28441.88,2753.02,-13346.14
1756459863.5304294,0.5769729614257812,31019.75,-13292.49,44171.96,28629.36,3023.65,-12773.22
1756459863.5339546,0.580498218536377,31232.72,-13197.01,44337.19,29116.19,3287.85,-11042.66
1756459863.538517,0.5850605964660645,31310.23,-13199.96,44337.72,29260.76,3241.45,-10432.45
1756459863.541944,0.5884876251220703,31160.03,-13318.51,44141.38,28899.19,2938.63,-11662.51
1756459863.5464478,0.5929913520812988,30922.65,-13444.31,43948.0,28424.98,2768.84,-13441.09
1756459863.5498643,0.5964078903198242,31013.85,-13342.65,44093.64,28618.64,3032.51,-12809.96
1756459863.5543773,0.6009209156036377,31231.38,-13230.8,44265.03,29107.33,3291.88,-11061.97
1756459863.557794,0.6043376922607422,31296.02,-13231.87,44259.4,29235.01,3230.99,-10471.08
1756459863.5622792,0.6088228225708008,31129.99,-13363.57,44051.53,28864.06,2927.9,-11734.93
1756459863.5656958,0.6122393608093262,30908.17,-13463.89,43875.85,28409.69,2779.57,-13485.34
1756459863.570171,0.6167147159576416,31002.58,-13349.36,44036.24,28613.54,3044.31,-12814.79
1756459863.57466,0.6212036609649658,31212.6,-13234.56,44203.08,29096.87,3289.73,-11075.91
1756459863.5780845,0.6246280670166016,31278.85,-13225.97,44195.57,29228.84,3233.13,-10521.23
1756459863.5825613,0.6291048526763916,31113.89,-13349.09,43996.28,28858.96,2942.12,-11815.94
1756459863.5859737,0.6325173377990723,30888.05,-13451.82,43825.69,28404.06,2796.47,-13562.32
1756459863.5904586,0.6370022296905518,30975.22,-13348.28,43979.65,28613.0,3060.13,-12881.31
1756459863.5939088,0.6404523849487305,31181.49,-13239.38,44141.92,29100.09,3303.95,-11153.43
1756459863.598413,0.6449565887451172,31239.42,-13242.07,44122.07,29219.72,3243.6,-10639.52
1756459863.6018364,0.6483800411224365,31066.42,-13375.37,43913.4,28833.21,2944.53,-11976.33
1756459863.6063433,0.6528868675231934,30848.62,-13471.66,43751.66,28388.77,2813.64,-13714.67
1756459863.6097813,0.6563248634338379,30951.08,-13354.45,43915.54,28612.47,3085.88,-13001.74
1756459863.6142707,0.6608142852783203,31159.76,-13247.43,44084.52,29097.41,3324.6,-11271.72
1756459863.61876,0.6653037071228027,31215.01,-13252.26,44084.25,29202.55,3245.2,-10767.46
1756459863.6222134,0.6687569618225098,31051.67,-13378.59,43894.62,28816.58,2942.65,-12127.61
1756459863.6267104,0.6732540130615234,30838.16,-13478.91,43752.46,28371.87,2814.71,-13846.9
1756459863.6301785,0.6767220497131348,30945.45,-13363.3,43927.61,28602.81,3083.74,-13103.93
1756459863.6346726,0.6812162399291992,31156.27,-13254.4,44105.44,29086.95,3314.14,-11370.42
1756459863.6380992,0.6846427917480469,31218.5,-13256.01,44115.64,29193.97,3232.6,-10884.14
1756459863.642634,0.6891775131225586,31063.47,-13379.4,43937.27,28804.51,2928.44,-12264.94
1756459863.6460805,0.6926240921020508,30857.48,-13473.27,43803.16,28370.8,2807.2,-13969.48
1756459863.6505723,0.6971158981323242,30956.45,-13367.86,43978.84,28599.86,3070.86,-13195.13
1756459863.6540024,0.7005460262298584,31157.88,-13268.89,44150.77,29073.0,3286.78,-11462.96
1756459863.6585565,0.7051000595092773,31210.99,-13273.98,44156.94,29165.54,3193.71,-11006.18
1756459863.6619847,0.7085282802581787,31050.59,-13393.08,43983.94,28770.98,2888.47,-12422.65
1756459863.6664839,0.7130274772644043,30859.62,-13461.74,43875.31,28357.39,2785.21,-14101.71
1756459863.6699095,0.7164530754089355,30966.1,-13344.8,44070.31,28605.22,3062.55,-13284.18
