timestamp,recording_time,ch1,ch2,ch3,ch4,ch5,ch6
1756461451.5213916,0.38217711448669434,101695.69,59944.16,110006.52,113441.09,60587.89,124484.28
1756461451.5248213,0.3856067657470703,102121.9,60412.2,110349.04,113553.74,59288.36,121432.19
1756461451.5293107,0.39009618759155273,101678.79,60009.87,110184.88,113404.61,60094.09,121993.85
1756461451.5327268,0.3935122489929199,101151.2,59456.8,109818.76,113256.55,61548.92,124852.28
1756461451.5372548,0.3980402946472168,101196.0,59457.6,109746.88,113276.94,61733.46,126129.28
1756461451.5406797,0.40146517753601074,101704.81,59950.33,110015.1,113438.94,60566.7,124453.97
1756461451.5451655,0.40595102310180664,102131.02,60421.86,110354.13,113556.69,59281.11,121413.69
1756461451.5485833,0.40936875343322754,101684.96,60015.77,110194.27,113404.07,60105.36,122024.16
1756461451.5531077,0.4138932228088379,101150.13,59449.56,109832.44,113250.38,61553.75,124894.66
1756461451.5565326,0.41731810569763184,101193.05,59449.29,109764.85,113271.3,61727.29,126157.98
1756461451.5610178,0.42180323600769043,101716.35,59957.03,110033.34,113441.09,60549.8,124454.24
1756461451.5644386,0.42522406578063965,102129.94,60417.57,110371.83,113552.4,59274.68,121434.87
1756461451.5689247,0.42971014976501465,101673.7,60000.75,110202.05,113399.51,60114.21,122079.95
1756461451.5723395,0.43312501907348633,101150.67,59442.32,109832.44,113253.06,61554.29,124936.23
1756461451.5768187,0.4376041889190674,101205.65,59453.04,109757.61,113282.84,61713.88,126156.1
1756461451.5812998,0.44208526611328125,101722.25,59956.49,110026.9,113449.13,60529.15,124421.78
1756461451.5847192,0.44550466537475586,102129.41,60417.03,110360.57,113556.69,59265.83,121407.52
1756461451.5892365,0.45002198219299316,101672.63,59998.34,110185.42,113403.27,60121.99,122080.48
1756461451.5926528,0.45343828201293945,101151.47,59443.66,109820.64,113258.43,61561.53,124935.69
1756461451.597135,0.45792055130004883,101200.02,59450.09,109761.9,113275.06,61709.85,126153.15
1756461451.6005552,0.46134066581726074,101725.47,59960.52,110044.87,113438.67,60513.59,124411.86
1756461451.605017,0.4658024311065674,102127.53,60409.79,110379.88,113546.77,59265.02,121425.22
1756461451.608427,0.46921253204345703,101665.92,59985.19,110196.69,113398.17,60138.88,122137.35
1756461451.6129072,0.4736926555633545,101148.25,59434.0,109828.96,113253.33,61573.33,124998.73
1756461451.617388,0.47817349433898926,101207.53,59448.22,109754.12,113284.71,61703.15,126155.03
1756461451.6208034,0.48158884048461914,101732.44,59962.4,110028.51,113447.52,60495.35,124361.16
1756461451.6252828,0.4860682487487793,102122.43,60399.06,110358.96,113547.57,59263.68,121383.38
1756461451.628702,0.4894874095916748,101653.85,59968.83,110173.62,113396.29,60157.66,122134.13
1756461451.6331918,0.49397730827331543,101145.04,59429.17,109800.79,113261.65,61589.16,124984.51
1756461451.636604,0.497389554977417,101213.97,59454.65,109731.59,113297.32,61701.0,126103.8
1756461451.641088,0.5018734931945801,101738.34,59965.35,110014.3,113461.2,60488.64,124286.33
1756461451.6445503,0.505335807800293,102119.21,60395.04,110345.55,113558.3,59271.73,121332.15
1756461451.649042,0.5098273754119873,101650.9,59963.74,110152.43,113406.22,60179.12,122112.4
1756461451.6524613,0.5132467746734619,101143.69,59425.95,109783.09,113268.35,61601.76,124961.44
1756461451.6569436,0.5177290439605713,101218.8,59457.87,109722.74,113302.42,61701.54,126062.22
1756461451.6614702,0.5222556591033936,101739.14,59962.66,110005.98,113463.08,60477.38,124224.1
1756461451.6648948,0.5256803035736084,102115.99,60387.53,110334.82,113557.49,59272.26,121288.96
1756461451.6693795,0.5301649570465088,101638.29,59950.33,110155.38,113394.95,60196.55,122130.64
1756461451.6727934,0.5335788726806641,101130.28,59411.2,109798.65,113253.33,61614.1,125003.82
1756461451.6772811,0.5380666255950928,101212.89,59447.41,109741.25,113291.96,61698.59,126087.43
1756461451.6807017,0.5414872169494629,101744.51,59962.4,110023.42,113460.4,60462.63,124220.08
1756461451.6851847,0.5459702014923096,102120.55,60388.33,110345.01,113557.76,59271.19,121296.47
1756461451.6886632,0.5494487285614014,101640.71,59948.72,110148.94,113403.0,60206.48,122150.76
1756461451.6931477,0.5539331436157227,101131.09,59409.06,109787.38,113262.72,61615.44,125006.24
1756461451.6965618,0.557347297668457,101208.87,59444.73,109743.93,113289.81,61687.32,126082.07
1756461451.7010424,0.5618278980255127,101750.95,59970.98,110036.29,113459.86,60442.24,124197.01
1756461451.7044587,0.565244197845459,102116.26,60382.7,110357.89,113552.93,59267.97,121299.96
1756461451.7089396,0.5697250366210938,101627.03,59935.57,110163.96,113390.39,60220.96,122205.21
1756461451.7134233,0.5742087364196777,101125.19,59401.81,109801.87,113253.06,61620.54,125062.03
1756461451.7168443,0.577629804611206,101215.31,59446.07,109748.22,113292.76,61676.33,126085.02
1756461451.7213304,0.582115888595581,101759.8,59974.47,110039.51,113467.1,60426.42,124161.61
1756461451.7247448,0.5855302810668945,102117.34,60382.97,110357.62,113561.25,59269.58,121276.09
1756461451.729223,0.5900084972381592,101627.03,59933.7,110156.72,113397.9,60235.44,122205.21
1756461451.73264,0.5934255123138428,101135.11,59409.32,109797.04,113264.6,61634.22,125058.27
1756461451.7371645,0.5979499816894531,101231.13,59462.7,109744.2,113309.66,61679.55,126055.25
1756461451.7405858,0.6013712882995605,101766.23,59983.85,110037.63,113473.0,60414.88,124110.38
1756461451.7450747,0.6058602333068848,102110.09,60380.02,110352.52,113556.96,59267.97,121247.92
1756461451.7484903,0.6092758178710938,101613.89,59923.24,110153.77,113390.39,60248.86,122224.79
1756461451.7529745,0.6137599945068359,101122.77,59395.91,109800.26,113251.72,61636.63,125095.82
1756461451.7574594,0.6182448863983154,101220.41,59448.48,109751.44,113297.86,61665.6,126078.05
1756461451.7608736,0.6216590404510498,101770.53,59987.88,110046.75,113473.27,60395.84,124105.82
1756461451.7653544,0.6261398792266846,102116.8,60386.99,110357.62,113562.32,59267.17,121261.6
1756461451.7688112,0.6295967102050781,101617.64,59922.7,110144.38,113397.1,60257.97,122261.0
1756461451.7733,0.6340854167938232,101123.58,59390.82,109779.07,113260.57,61636.63,125110.04
1756461451.7767184,0.6375038623809814,101220.94,59448.22,109746.08,113294.91,61652.46,126081.8
1756461451.7812035,0.64198899269104,101773.48,59988.68,110047.82,113465.76,60368.75,124088.65
1756461451.7846234,0.6454088687896729,102109.83,60378.94,110353.33,113550.79,59254.83,121260.8
1756461451.789172,0.6499574184417725,101602.89,59907.95,110144.38,113380.74,60263.61,122307.67
1756461451.792585,0.6533703804016113,101114.99,59379.01,109790.06,113245.55,61638.51,125174.95
1756461451.7970695,0.6578550338745117,101224.43,59443.12,109747.42,113295.98,61641.99,126109.16
1756461451.8015478,0.6623332500457764,101777.5,59986.27,110042.46,113468.98,60350.78,124077.92
1756461451.8049662,0.6657516956329346,102099.37,60361.78,110341.79,113545.96,59252.41,121266.16
1756461451.8094451,0.6702306270599365,101588.4,59885.15,110126.41,113376.18,60274.87,122343.88
1756461451.81286,0.6736454963684082,101111.78,59370.43,109774.51,113245.02,61642.8,125209.82
1756461451.817378,0.6781635284423828,101229.26,59442.85,109739.37,113298.93,61630.19,126113.18
1756461451.8208003,0.6815857887268066,101785.28,59987.61,110039.24,113476.76,60330.39,124050.57
1756461451.8252838,0.6860692501068115,102100.97,60358.83,110337.77,113555.35,59252.15,121257.85
1756461451.828701,0.6894865036010742,101587.06,59880.86,110116.49,113385.03,60292.31,122367.75
1756461451.8331816,0.6939671039581299,101109.63,59367.75,109762.97,113249.31,61652.72,125228.59
1756461451.836592,0.6973774433135986,101227.65,59441.24,109741.25,113292.76,61623.76,126114.26
1756461451.8410745,0.7018599510192871,101789.3,59992.7,110046.75,113473.54,60315.37,124030.45
1756461451.8455615,0.7063469886779785,102103.12,60359.9,110339.65,113553.74,59252.15,121255.97
1756461451.8489795,0.7097649574279785,101586.26,59880.05,110112.2,113385.83,60307.6,122391.35
1756461451.8534636,0.7142491340637207,101108.83,59364.26,109760.02,113252.53,61664.53,125243.08
1756461451.856879,0.7176644802093506,101237.57,59446.87,109735.35,113304.03,61623.22,126090.39
1756461451.8613849,0.722170352935791,101803.52,59999.68,110038.97,113483.73,60306.79,123974.12
1756461451.8648224,0.7256078720092773,102102.05,60356.95,110328.65,113557.76,59259.12,121223.25
1756461451.8693156,0.7301011085510254,101570.17,59861.54,110095.57,113383.69,60322.62,122386.25
1756461451.8727295,0.7335150241851807,101102.12,59356.75,109737.76,113254.67,61664.79,125213.3
