timestamp,recording_time,ch1,ch2,ch3,ch4,ch5,ch6
1756461092.7323072,0.0003809928894042969,106948.8,59523.05,107668.97,117007.08,63539.12,121774.71
1756461092.734828,0.002901792526245117,107491.68,60037.5,107932.37,117038.47,62235.57,119186.11
1756461092.738289,0.0063629150390625,107727.98,60321.01,108145.06,117018.89,61342.39,116237.83
1756461092.7427766,0.01085042953491211,107218.9,59859.13,107941.22,116989.65,62454.97,117860.03
1756461092.7473009,0.01537466049194336,106804.5,59419.78,107663.07,116991.8,63676.45,121049.17
1756461092.7507226,0.018796443939208984,106959.26,59530.29,107667.63,117011.11,63529.73,121759.69
1756461092.755199,0.02327275276184082,107508.04,60052.52,107936.93,117042.49,62218.94,119132.2
1756461092.7586114,0.026685237884521484,107734.42,60325.3,108145.33,117022.91,61350.98,116220.39
1756461092.7631173,0.031191110610961914,107217.56,59856.72,107936.39,116989.65,62476.97,117884.7
1756461092.7665348,0.03460860252380371,106805.84,59420.32,107660.12,116990.19,63682.89,121064.73
1756461092.7710202,0.039093971252441406,106962.48,59531.9,107668.17,117004.67,63517.4,121746.55
1756461092.7744336,0.04250741004943848,107506.7,60050.1,107936.39,117030.42,62190.77,119084.72
1756461092.7789986,0.047072410583496094,107727.71,60319.13,108143.72,117011.11,61342.12,116211.54
1756461092.782422,0.05049586296081543,107212.19,59848.13,107935.32,116979.99,62483.14,117924.13
1756461092.7869003,0.05497407913208008,106812.27,59425.15,107660.66,116988.58,63683.96,121090.21
1756461092.790309,0.05838274955749512,106968.38,59539.95,107671.39,117009.5,63508.54,121732.06
1756461092.7947958,0.06286954879760742,107511.26,60058.42,107946.31,117028.27,62173.61,119041.81
1756461092.7992747,0.06734848022460938,107718.33,60312.96,108156.87,117001.72,61350.71,116227.1
1756461092.8026912,0.07076501846313477,107197.44,59834.99,107946.31,116973.56,62509.15,117994.14
1756461092.807173,0.07524681091308594,106799.13,59411.74,107670.85,116982.68,63694.96,121147.88
1756461092.8105896,0.07866334915161133,106969.99,59537.8,107686.14,117000.38,63501.84,121754.59
1756461092.8150728,0.08314657211303711,107526.55,60068.34,107963.21,117027.47,62159.12,119024.64
1756461092.81849,0.0865638256072998,107722.62,60313.23,108157.67,117008.42,61356.88,116229.78
1756461092.8229709,0.09104466438293457,107192.61,59828.82,107937.73,116976.51,62525.25,118031.96
1756461092.8263805,0.09445428848266602,106799.94,59413.08,107669.24,116982.41,63700.86,121183.02
1756461092.8308578,0.09893155097961426,106979.38,59545.85,107691.5,117000.38,63489.77,121751.64
1756461092.835343,0.10341668128967285,107535.93,60075.32,107969.92,117025.86,62137.67,118987.9
1756461092.8387601,0.10683393478393555,107724.76,60313.23,108162.77,117004.67,61359.29,116239.44
1756461092.8432434,0.11131715774536133,107194.22,59825.87,107938.53,116977.58,62543.49,118083.72
1756461092.846656,0.1147298812866211,106814.69,59422.47,107673.53,116989.38,63708.91,121216.54
1756461092.851144,0.1192178726196289,106995.47,59558.19,107699.28,117006.82,63482.53,121745.74
1756461092.8545587,0.12263250350952148,107549.61,60086.05,107975.55,117028.54,62118.36,118940.42
1756461092.8590395,0.12711334228515625,107725.84,60312.69,108161.96,117002.26,61363.31,116238.36
1756461092.8624535,0.13052725791931152,107188.05,59818.09,107937.73,116971.14,62559.85,118130.66
1756461092.866939,0.13501286506652832,106803.96,59406.37,107666.02,116976.77,63706.76,121238.81
1756461092.8714192,0.13949298858642578,106991.45,59549.34,107691.5,116993.67,63462.68,121728.31
1756461092.8748717,0.1429455280303955,107552.56,60089.0,107981.18,117017.01,62095.02,118903.94
1756461092.8794918,0.14756560325622559,107720.47,60307.33,108164.38,117000.11,61366.8,116239.17
1756461092.8829336,0.15100741386413574,107184.83,59814.34,107931.83,116976.24,62577.01,118156.95
1756461092.8874204,0.15549421310424805,106808.79,59413.62,107669.24,116979.99,63719.9,121263.48
1756461092.890836,0.15890979766845703,107003.78,59563.28,107699.82,116999.04,63462.14,121716.77
1756461092.895361,0.16343474388122559,107568.12,60103.75,107981.18,117026.66,62082.68,118844.93
1756461092.898789,0.16686272621154785,107720.2,60308.13,108159.01,117001.45,61375.92,116227.1
1756461092.9032662,0.1713399887084961,107181.88,59811.92,107933.71,116969.53,62597.67,118203.89
1756461092.906677,0.17475080490112305,106814.15,59416.83,107672.73,116977.85,63723.39,121290.84
1756461092.9111822,0.17925596237182617,107013.44,59568.92,107701.7,117000.38,63450.07,121696.12
1756461092.9146104,0.18268418312072754,107580.19,60113.14,107981.18,117031.22,62062.83,118781.9
1756461092.919089,0.1871628761291504,107727.44,60314.3,108154.99,117009.77,61383.16,116204.83
1756461092.9224937,0.1905674934387207,107183.49,59809.51,107921.37,116981.33,62620.2,118215.42
1756461092.927058,0.19513177871704102,106817.91,59416.03,107660.93,116986.16,63732.78,121284.4
1756461092.9304922,0.19856595993041992,107022.56,59575.35,107695.79,117005.47,63442.56,121652.94
1756461092.9349804,0.20305418968200684,107588.51,60119.3,107981.72,117029.88,62046.47,118713.51
1756461092.9394634,0.20753717422485352,107723.42,60305.18,108145.33,117010.3,61389.06,116174.79
1756461092.9428787,0.2109525203704834,107180.01,59804.95,107910.64,116984.02,62637.09,118220.52
1756461092.9473586,0.21543240547180176,106820.32,59419.78,107661.46,116981.07,63735.46,121284.94
1756461092.9507747,0.21884846687316895,107031.68,59584.74,107703.57,117001.72,63430.76,121621.82
1756461092.955256,0.22332978248596191,107601.65,60131.37,107994.59,117028.0,62028.23,118658.52
1756461092.9586701,0.2267439365386963,107721.28,60304.91,108158.48,117002.26,61395.5,116181.5
1756461092.9631548,0.23122859001159668,107168.74,59795.03,107927.0,116969.26,62651.85,118283.55
1756461092.9665687,0.23464250564575195,106819.25,59415.22,107668.7,116975.43,63735.19,121319.81
1756461092.9710495,0.23912334442138672,107036.51,59590.37,107717.25,116994.75,63415.2,121623.97
1756461092.9755948,0.2436685562133789,107604.6,60135.4,108013.9,117015.67,62004.9,118637.6
1756461092.9790814,0.24715518951416016,107721.01,60307.06,108176.45,116988.84,61394.7,116214.49
1756461092.9835691,0.25164294242858887,107172.5,59795.56,107930.22,116967.39,62661.77,118342.29
1756461092.9869847,0.25505852699279785,106823.81,59416.3,107670.85,116975.17,63734.39,121354.14
1756461092.991468,0.25954174995422363,107047.5,59593.32,107714.57,116999.57,63402.06,121607.88
1756461092.9948878,0.26296162605285645,107618.82,60144.79,108006.66,117024.79,61984.24,118575.37
1756461092.9993641,0.2674379348754883,107717.79,60299.82,108159.55,116992.87,61399.52,116189.81
1756461093.00278,0.27085375785827637,107166.06,59787.78,107918.95,116964.17,62678.94,118362.14
1756461093.0072548,0.2753286361694336,106824.61,59416.83,107668.97,116969.8,63737.6,121362.99
1756461093.010671,0.2787446975708008,107050.99,59598.15,107719.67,116989.38,63387.04,121583.2
1756461093.0151472,0.2832210063934326,107624.98,60148.0,108007.47,117021.03,61964.13,118515.83
1756461093.0185633,0.2866370677947998,107717.79,60294.99,108152.84,116999.57,61409.45,116173.99
1756461093.023045,0.291118860244751,107163.91,59782.15,107913.05,116969.26,62700.66,118386.28
1756461093.0275304,0.29560422897338867,106836.41,59421.39,107659.58,116981.07,63746.46,121355.48
1756461093.0309474,0.29902124404907227,107067.08,59606.47,107700.35,117006.01,63380.87,121511.85
1756461093.0354242,0.3034980297088623,107633.3,60156.05,107999.42,117023.18,61950.72,118425.17
1756461093.0388408,0.3069145679473877,107715.91,60296.33,108149.62,116995.55,61420.18,116142.88
1756461093.0433207,0.31139445304870605,107162.3,59778.66,107902.06,116969.26,62720.51,118383.33
1756461093.0467346,0.31480836868286133,106838.83,59423.27,107663.61,116974.9,63754.23,121353.34
1756461093.0512116,0.31928539276123047,107078.08,59619.07,107725.3,116996.62,63375.24,121503.81
1756461093.0546265,0.32270026206970215,107649.12,60175.63,108028.66,117015.13,61937.04,118403.71
