timestamp,recording_time,ch1,ch2,ch3,ch4,ch5,ch6
1756461874.4203837,5.435267210006714,94585.69,58074.66,103290.53,105693.53,58323.57,125573.52
1756461874.4238226,5.438706159591675,95012.16,58432.46,103524.42,105642.03,57522.12,124177.17
1756461874.428316,5.443199634552002,95334.83,58752.72,103776.55,105536.88,56805.17,122084.51
1756461874.4317443,5.446627855300903,94959.32,58460.89,103597.92,105501.48,57453.73,122750.77
1756461874.4362352,5.45111870765686,94527.76,58066.61,103306.63,105625.13,58330.81,124850.94
1756461874.4397557,5.454639196395874,94584.08,58076.8,103284.9,105693.79,58320.35,125568.7
1756461874.4442534,5.459136962890625,95001.97,58427.1,103516.38,105637.2,57520.24,124173.14
1756461874.4476645,5.462548017501831,95334.83,58753.52,103763.94,105540.37,56803.02,122063.58
1756461874.4521499,5.467033386230469,94959.86,58459.82,103582.36,105508.45,57453.19,122711.87
1756461874.4555626,5.4704461097717285,94521.05,58062.59,103290.8,105632.1,58332.42,124813.65
1756461874.4600418,5.47492527961731,94563.43,58061.78,103269.34,105691.92,58320.35,125543.21
1756461874.4634535,5.478337049484253,94986.15,58416.1,103507.52,105632.91,57522.93,124171.0
1756461874.4679446,5.482828140258789,95316.06,58741.99,103758.85,105530.98,56801.14,122067.61
1756461874.4713624,5.48624587059021,94941.89,58448.82,103577.53,105496.92,57439.51,122708.12
1756461874.4758487,5.490732192993164,94505.76,58049.44,103285.97,105621.64,58321.69,124803.46
1756461874.480331,5.495214462280273,94553.77,58054.0,103264.79,105692.72,58321.15,125538.39
1756461874.4837508,5.498634338378906,94975.42,58409.93,103496.26,105638.27,57526.14,124164.56
1756461874.4882407,5.503124237060547,95302.92,58735.82,103751.61,105531.79,56803.29,122066.0
1756461874.4916575,5.506541013717651,94927.94,58444.8,103577.26,105489.68,57440.05,122715.9
1756461874.4961421,5.511025667190552,94492.35,58042.74,103283.29,105620.03,58323.03,124808.56
1756461874.499559,5.514442443847656,94536.34,58039.25,103255.4,105693.26,58322.22,125546.43
1756461874.5040433,5.5189268589019775,94955.84,58393.03,103486.07,105640.69,57530.44,124175.82
1756461874.5074508,5.522334337234497,95284.94,58719.19,103738.46,105533.93,56803.56,122064.39
1756461874.5119393,5.526822805404663,94916.68,58434.88,103561.71,105497.46,57440.31,122694.98
1756461874.5153553,5.53023886680603,94473.04,58029.86,103271.22,105620.03,58323.57,124801.05
1756461874.5198433,5.534726858139038,94516.22,58026.91,103246.28,105689.5,58324.37,125552.6
1756461874.5243707,5.539254188537598,94939.48,58383.38,103478.56,105637.2,57535.0,124189.24
1756461874.527806,5.542689561843872,95277.17,58716.78,103732.03,105535.01,56804.36,122071.63
1756461874.5322897,5.547173261642456,94904.88,58426.56,103555.54,105499.07,57434.68,122687.2
1756461874.5357096,5.550593137741089,94458.82,58022.89,103268.27,105616.01,58316.86,124793.54
1756461874.5402958,5.5551793575286865,94502.01,58019.94,103244.13,105684.41,58320.08,125552.07
1756461874.5437253,5.558608770370483,94925.26,58373.72,103476.68,105628.35,57532.58,124203.18
1756461874.5482056,5.56308913230896,95255.71,58700.68,103730.68,105517.57,56801.14,122096.04
1756461874.5516233,5.566506862640381,94887.71,58416.1,103557.95,105480.29,57429.05,122711.34
1756461874.5561028,5.570986270904541,94444.07,58008.14,103256.74,105603.94,58308.28,124800.78
1756461874.5595093,5.574392795562744,94489.13,58007.33,103230.99,105678.51,58312.84,125555.28
1756461874.5639946,5.578878164291382,94911.58,58361.65,103462.73,105624.59,57527.49,124199.96
1756461874.5674157,5.58229923248291,95251.15,58692.91,103715.66,105517.57,56792.56,122075.12
1756461874.5719013,5.586784839630127,94887.71,58413.42,103542.66,105482.97,57415.1,122675.93
1756461874.5763795,5.591263055801392,94450.51,58014.31,103248.16,105611.45,58299.43,124764.3
1756461874.5797975,5.594681024551392,94491.82,58011.89,103222.41,105683.6,58309.35,125524.44
1756461874.5842774,5.59916090965271,94904.34,58355.48,103452.54,105624.06,57527.75,124180.65
1756461874.5876944,5.6025779247283936,95250.61,58696.93,103712.45,105518.11,56794.17,122062.24
1756461874.5921798,5.607063293457031,94887.98,58415.57,103546.95,105480.83,57416.44,122662.79
1756461874.5956008,5.61048436164856,94445.14,58009.21,103248.16,105604.74,58296.21,124744.99
1756461874.6000881,5.61497163772583,94478.14,57998.21,103221.6,105674.75,58307.47,125518.81
1756461874.6035016,5.618385076522827,94903.27,58357.09,103453.88,105621.91,57527.49,124182.26
1756461874.6079853,5.622868776321411,95246.86,58692.37,103708.69,105519.72,56793.9,122051.51
1756461874.6124675,5.6273510456085205,94889.59,58418.25,103541.05,105484.31,57412.42,122637.04
1756461874.6158798,5.630763292312622,94452.12,58020.21,103255.67,105608.77,58300.77,124738.82
1756461874.6203587,5.635242223739624,94489.13,58013.23,103229.38,105681.46,58317.66,125522.29
1756461874.6237762,5.638659715652466,94909.7,58366.48,103463.0,105628.62,57541.97,124195.94
1756461874.62826,5.64314341545105,95251.15,58702.56,103724.52,105516.5,56804.09,122079.95
1756461874.6316736,5.646557092666626,94888.25,58420.39,103556.88,105478.41,57417.52,122667.35
1756461874.6361587,5.651042222976685,94453.73,58023.69,103264.52,105604.48,58303.18,124762.69
1756461874.6396935,5.654577016830444,94493.42,58017.26,103232.87,105682.8,58322.22,125541.61
1756461874.6441884,5.659071922302246,94903.0,58358.17,103461.93,105625.4,57546.26,124220.35
1756461874.6476028,5.66248631477356,95248.47,58697.73,103721.03,105517.57,56802.75,122090.41
1756461874.6520975,5.666980981826782,94892.0,58424.68,103555.0,105478.14,57412.15,122666.28
1756461874.6555023,5.670385837554932,94446.75,58018.06,103260.76,105594.28,58296.21,124762.69
1756461874.6599414,5.674824953079224,94476.26,58003.58,103229.92,105664.83,58316.06,125559.31
1756461874.6644144,5.679297924041748,94897.37,58351.73,103454.42,105616.28,57540.9,124238.86
1756461874.667839,5.682722568511963,95244.71,58690.49,103713.52,105511.94,56796.58,122105.96
1756461874.6723297,5.687213182449341,94881.54,58410.47,103547.49,105470.9,57402.76,122673.25
1756461874.6757526,5.690636157989502,94448.1,58017.26,103257.27,105597.5,58292.72,124764.57
1756461874.6802366,5.695120096206665,94485.65,58011.62,103225.62,105677.43,58317.93,125559.31
1756461874.683667,5.698550462722778,94898.44,58354.41,103454.69,105624.86,57548.94,124248.24
1756461874.688156,5.7030394077301025,95244.71,58693.71,103716.47,105516.77,56798.73,122109.72
1756461874.691565,5.706448554992676,94893.07,58420.93,103548.03,105480.29,57401.69,122655.01
1756461874.696047,5.710930585861206,94449.97,58017.79,103250.84,105603.4,58294.6,124736.67
1756461874.700529,5.715412616729736,94473.84,58002.24,103224.55,105673.68,58322.76,125546.97
1756461874.7039473,5.718830823898315,94892.27,58351.73,103452.0,105620.3,57549.21,124244.49
1756461874.7084274,5.723310947418213,95244.17,58694.25,103714.06,105513.28,56796.58,122108.38
1756461874.7118502,5.726733684539795,94898.97,58430.32,103552.32,105484.31,57401.42,122653.94
1756461874.7163336,5.7312171459198,94454.26,58026.11,103256.74,105607.69,58298.08,124742.04
1756461874.7197552,5.734638690948486,94479.21,58006.53,103225.09,105678.77,58326.78,125548.85
1756461874.724239,5.739122629165649,94896.83,58354.41,103449.59,105628.62,57555.65,124242.61
1756461874.7276554,5.742538928985596,95245.52,58695.59,103712.71,105521.06,56800.88,122099.26
1756461874.7321334,5.747016906738281,94887.71,58421.73,103552.85,105478.95,57399.81,122647.77
1756461874.7366138,5.751497268676758,94449.44,58021.82,103255.67,105600.18,58294.06,124741.23
1756461874.7402236,5.755107164382935,94483.77,58007.87,103214.36,105686.28,58326.78,125536.24
1756461874.7436497,5.758533239364624,94893.61,58350.92,103441.54,105633.18,57562.35,124240.2
1756461874.7481306,5.763014078140259,95243.64,58693.44,103705.2,105522.94,56804.09,122096.58
1756461874.7526128,5.767496347427368,94895.22,58426.83,103545.08,105484.85,57400.08,122632.21
1756461874.7560256,5.770909070968628,94449.7,58021.82,103253.25,105600.99,58299.43,124731.04
1756461874.760508,5.775391578674316,94481.09,58007.87,103217.85,105678.24,58332.15,125544.29
1756461874.7639334,5.7788169384002686,94890.12,58346.9,103439.93,105627.54,57563.96,124250.93
1756461874.7684171,5.7833006381988525,95243.37,58692.91,103705.2,105519.99,56800.07,122099.79
1756461874.7718422,5.786725759506226,94893.07,58424.68,103549.1,105476.8,57393.64,122629.53
1756461874.7763207,5.791204214096069,94456.95,58027.99,103256.74,105598.04,58295.4,124727.82
1756461874.7797427,5.794626235961914,94482.96,58012.7,103221.06,105677.7,58333.76,125551.53
1756461874.7842286,5.79911208152771,94888.25,58344.49,103442.88,105625.93,57568.52,124266.21
1756461874.7876475,5.802531003952026,95247.39,58694.52,103708.96,105522.13,56802.48,122108.38
1756461874.7921286,5.80701208114624,94908.9,58438.1,103548.83,105488.87,57391.5,122610.76
1756461874.796612,5.811495542526245,94456.14,58023.96,103247.08,105602.33,58291.11,124696.17
1756461874.8000298,5.814913272857666,94476.26,57999.02,103207.39,105677.43,58332.42,125524.71
1756461874.8045077,5.819391250610352,94888.51,58345.83,103434.84,105628.62,57569.33,124247.71
1756461874.807926,5.822809457778931,95245.78,58692.91,103705.74,105522.4,56803.56,122095.5
1756461874.8124108,5.82729434967041,94896.83,58425.22,103546.95,105478.95,57388.01,122601.37
1756461874.8158352,5.830718755722046,94454.26,58024.23,103248.96,105593.21,58287.62,124693.76
1756461874.8203185,5.835201978683472,94483.77,58010.28,103212.48,105679.04,58333.49,125531.14
1756461874.8237352,5.838618755340576,94886.9,58344.76,103438.59,105627.27,57573.35,124264.34
1756461874.8282197,5.8431031703948975,95247.66,58695.05,103707.89,105520.25,56803.56,122108.11
1756461874.832705,5.847588539123535,94903.27,58430.32,103550.71,105482.7,57387.47,122604.85
1756461874.8361232,5.851006746292114,94455.07,58023.69,103251.37,105598.04,58290.84,124692.69
1756461874.8406687,5.8555521965026855,94473.04,57998.21,103211.14,105677.43,58340.2,125536.51
1756461874.8441045,5.858988046646118,94884.49,58343.41,103436.71,105624.32,57579.79,124275.6
1756461874.8485851,5.863468647003174,95245.25,58691.3,103702.79,105517.57,56807.58,122112.67
1756461874.8520036,5.866887092590332,94903.8,58433.0,103550.71,105477.61,57388.82,122607.54
1756461874.8564823,5.871365785598755,94460.17,58030.4,103255.93,105595.89,58293.52,124700.46
1756461874.8598948,5.8747782707214355,94480.28,58007.6,103212.48,105680.65,58344.22,125543.21
1756461874.864366,5.879249572753906,94884.76,58342.88,103434.84,105629.96,57585.69,124283.65
1756461874.8677812,5.882664680480957,95243.91,58691.3,103706.54,105522.13,56813.48,122123.67
1756461874.872264,5.887147426605225,94897.63,58426.83,103554.73,105472.51,57386.4,122611.29
1756461874.8767462,5.891629695892334,94453.19,58025.84,103262.1,105581.68,58286.55,124706.37
1756461874.880164,5.895047426223755,94476.53,58007.06,103224.55,105669.39,58342.88,125570.04
1756461874.8846388,5.899522304534912,94879.39,58341.54,103445.83,105618.96,57585.42,124324.96
1756461874.8880537,5.902937173843384,95241.76,58691.83,103713.25,105513.55,56808.12,122165.51
1756461874.8925374,5.907420873641968,94905.95,58435.15,103555.0,105476.27,57381.04,122632.48
1756461874.8959596,5.910843133926392,94462.31,58031.74,103254.59,105595.62,58290.04,124714.14
1756461874.9004369,5.91532039642334,94477.6,58005.72,103208.73,105680.11,58348.24,125564.67
1756461874.9038546,5.918738126754761,94882.88,58342.34,103428.13,105631.03,57594.27,124312.08
1756461874.9083354,5.9232189655303955,95240.69,58690.49,103696.62,105521.86,56812.41,122139.49
1756461874.9117534,5.9266369342803955,94899.78,58432.46,103550.17,105474.12,57381.84,122613.44
1756461874.9162316,5.93111515045166,94449.7,58025.84,103259.42,105581.95,58288.7,124722.19
1756461874.9207132,5.935596704483032,94470.09,58000.09,103214.36,105670.73,58346.9,125585.59
1756461874.9241343,5.9390177726745605,94879.93,58340.46,103431.08,105627.54,57594.0,124336.49
1756461874.9286165,5.94350004196167,95247.13,58696.12,103699.3,105522.94,56814.55,122163.63
1756461874.9320288,5.9469122886657715,94910.24,58438.36,103544.81,105482.44,57380.77,122609.95
1756461874.9365065,5.951390027999878,94454.8,58025.84,103237.16,105591.33,58282.53,124684.91
1756461874.9400103,5.9548938274383545,94466.33,57997.95,103191.02,105674.48,58340.2,125544.82
1756461874.9445002,5.959383726119995,94870.01,58331.08,103410.7,105624.32,57591.86,124308.59
1756461874.9479141,5.96279764175415,95234.79,58682.71,103680.53,105517.84,56811.34,122134.66
1756461874.952392,5.967275619506836,94898.17,58429.78,103534.08,105474.39,57374.87,122589.57
1756461874.955803,5.970686435699463,94450.24,58023.96,103233.4,105585.16,58277.7,124673.91
1756461874.9602735,5.975157022476196,94468.75,58000.9,103188.34,105672.07,58340.46,125542.14
1756461874.9647503,5.979633808135986,94869.2,58332.15,103407.21,105624.32,57595.88,124310.47
1756461874.9681633,5.983046770095825,95236.66,58688.35,103678.92,105515.43,56810.8,122136.27
1756461874.972639,5.987522602081299,94898.97,58435.95,103537.03,105469.29,57370.04,122587.42
1756461874.9760518,5.990935325622559,94445.95,58027.18,103240.65,105575.51,58275.82,124684.64
1756461874.9805243,5.995407819747925,94459.09,57998.21,103190.22,105667.78,58341.8,125563.33
1756461874.983941,5.998824596405029,94861.42,58327.59,103403.19,105623.52,57596.69,124329.78
1756461874.988421,6.003304481506348,95238.81,58690.76,103675.7,105515.69,56808.65,122143.51
1756461874.9918437,6.00672721862793,94911.85,58442.92,103533.01,105472.24,57365.48,122578.57
1756461874.9963226,6.011206150054932,94460.43,58035.76,103239.57,105579.26,58275.82,124672.03
1756461875.0008075,6.015691041946411,94468.21,57999.02,103191.29,105664.02,58343.15,125558.5
1756461875.0042238,6.019107341766357,94874.57,58338.85,103407.48,105616.81,57597.76,124331.93
1756461875.008706,6.023589611053467,95241.22,58691.56,103681.87,105506.31,56810.8,122153.44
