timestamp,recording_time,ch1,ch2,ch3,ch4,ch5,ch6
1756460864.8337708,0.00036215782165527344,109468.73,60590.03,109771.56,117857.08,63963.45,116959.88
1756460870.3296201,5.496211528778076,109862.21,60958.84,109848.0,117852.52,63578.55,115691.73
1756460870.3454232,5.512014627456665,110329.46,61379.14,109946.97,117731.82,62608.93,114461.67
1756460870.3488429,5.515434265136719,109855.24,60958.3,109852.56,117846.08,63589.82,115720.43
1756460870.353343,5.519934415817261,109421.53,60506.35,109720.86,117986.89,64823.9,119008.55
1756460870.35676,5.523351430892944,109540.89,60572.06,109725.15,117974.02,64763.28,120025.91
1756460870.3612423,5.527833700180054,110050.51,61050.3,109843.44,117842.32,63558.17,117649.2
1756460870.3646603,5.531251668930054,110335.09,61383.97,109946.7,117737.99,62610.27,114454.43
1756460870.3691711,5.535762548446655,109851.22,60954.28,109848.0,117849.03,63595.45,115734.11
1756460870.372589,5.539180517196655,109422.06,60504.2,109721.67,117980.46,64821.75,119026.79
1756460870.377072,5.543663501739502,109545.18,60572.87,109727.57,117964.1,64752.02,120026.45
1756460870.3894343,5.556025743484497,109844.78,60951.06,109854.97,117839.91,63596.79,115774.34
1756460870.3928466,5.559437990188599,109416.43,60500.98,109723.01,117979.38,64820.95,119055.76
1756460870.3973668,5.563958168029785,109538.74,60572.06,109731.32,117960.61,64744.77,120040.66
1756460870.4008908,5.567482233047485,110051.85,61055.66,109853.9,117824.89,63527.86,117633.38
1756460870.4053934,5.571984767913818,110324.9,61378.6,109948.58,117726.18,62598.47,114468.91
1756460870.4088082,5.57539963722229,109840.49,60944.62,109848.27,117841.52,63601.62,115799.55
1756460870.4132838,5.579875230789185,109410.8,60494.81,109720.06,117976.97,64822.29,119080.43
1756460870.4166963,5.583287715911865,109536.33,60568.84,109735.88,117951.76,64739.41,120061.58
1756460870.4212162,5.587807655334473,110058.55,61058.61,109861.68,117820.6,63518.2,117634.99
1756460870.424671,5.591262340545654,110326.24,61375.92,109958.24,117724.04,62599.28,114490.64
1756460870.4291604,5.595751762390137,109841.29,60941.67,109854.17,117843.66,63610.74,115843.54
1756460870.4336708,5.60026216506958,109417.24,60502.59,109724.35,117978.04,64823.9,119118.25
1756460870.441606,5.608197450637817,110060.43,61059.42,109850.95,117823.82,63499.42,117596.37
1756460870.4494734,5.616064786911011,109831.1,60933.62,109840.76,117845.81,63617.17,115851.59
1756460870.4529066,5.619498014450073,109409.99,60494.55,109712.82,117977.78,64824.44,119119.86
1756460870.4573822,5.623973608016968,109544.37,60573.4,109724.89,117953.64,64719.03,120038.52
1756460870.460795,5.6273863315582275,110064.72,61061.83,109848.8,117824.35,63491.65,117561.23
1756460870.4652812,5.631872653961182,110316.85,61367.87,109949.39,117723.77,62600.62,114464.08
1756460870.468706,5.6352972984313965,109824.93,60928.8,109854.17,117835.89,63629.51,115893.43
1756460870.4731817,5.63977313041687,109411.87,60496.96,109731.59,117970.0,64830.07,119166.26
1756460870.477664,5.6442553997039795,109548.4,60579.84,109741.78,117946.13,64715.27,120062.66
1756460870.4934523,5.660043716430664,109408.92,60488.38,109713.35,117974.82,64828.46,119155.53
1756460870.4969935,5.66358494758606,109544.64,60572.06,109722.74,117948.27,64710.44,120035.3
1756460870.5015247,5.668116092681885,110064.72,61065.59,109844.78,117810.41,63466.7,117517.24
1756460870.5049446,5.671535968780518,110312.56,61366.8,109944.02,117716.53,62598.47,114458.72
1756460870.5094233,5.67601466178894,109821.18,60926.65,109842.63,117838.03,63642.92,115922.93
1756460870.5128503,5.679441690444946,109414.29,60497.5,109721.94,117975.09,64838.38,119190.4
1756460870.5173645,5.683955907821655,109554.3,60583.06,109728.64,117953.64,64711.25,120043.34
1756460870.5207748,5.687366247177124,110076.26,61076.05,109853.36,117817.11,63467.51,117506.51
