timestamp,recording_time,ch1,ch2,ch3,ch4,ch5,ch6
1756459936.952195,0.0003695487976074219,59611.29,30031.09,53164.07,61933.01,35887.69,-25582.11
1756459940.8268948,3.8750693798065186,61259.78,29657.99,53625.68,63134.64,37087.98,-25043.25
1756459940.830331,3.8785057067871094,61202.65,29761.52,53545.75,62912.29,36901.57,-26072.68
1756459940.8348277,3.883002281188965,61448.07,30286.43,54067.44,62668.74,36754.04,-26570.23
1756459940.8382506,3.886425256729126,61674.99,30455.41,54497.13,62794.0,36909.88,-25497.08
1756459940.8427832,3.890957832336426,61580.84,30052.28,54234.81,63076.98,37098.44,-24422.05
1756459940.8462074,3.8943819999694824,61264.88,29627.41,53608.78,63127.13,37085.03,-25045.13
1756459940.8506951,3.898869752883911,61215.52,29746.24,53539.85,62907.73,36905.59,-26073.22
1756459940.8540835,3.9022581577301025,61468.99,30285.63,54067.7,62677.86,36770.41,-26559.5
1756459940.8585677,3.9067423343658447,61687.59,30444.68,54488.54,62808.22,36929.73,-25478.3
1756459940.861981,3.9101555347442627,61582.18,30028.94,54217.1,63089.31,37113.73,-24418.3
1756459940.8664708,3.9146454334259033,61278.02,29622.85,53599.66,63140.55,37101.12,-25042.98
1756459940.869892,3.9180665016174316,61231.89,29749.19,53535.29,62924.63,36932.68,-26071.07
1756459940.874373,3.9225475788116455,61485.89,30296.36,54061.54,62695.03,36803.66,-26550.92
1756459940.8788571,3.9270317554473877,61696.18,30454.61,54477.28,62822.97,36954.41,-25461.94
1756459940.8822753,3.930449962615967,61580.3,30031.89,54198.6,63092.53,37117.22,-24411.32
1756459940.8867605,3.9349350929260254,61265.95,29617.22,53578.2,63130.08,37095.49,-25048.88
1756459940.890179,3.9383535385131836,61216.6,29744.9,53517.05,62906.12,36921.41,-26079.12
1756459940.8946617,3.942836284637451,61470.07,30291.8,54046.78,62679.21,36796.15,-26555.75
1756459940.898082,3.946256637573242,61682.23,30446.02,54457.7,62817.61,36953.6,-25459.26
1756459940.9025676,3.950742244720459,61573.06,30030.01,54184.38,63098.17,37122.04,-24406.23
1756459940.9059865,3.9541611671447754,61270.51,29627.41,53581.96,63135.18,37100.05,-25033.33
1756459940.9104702,3.9586448669433594,61226.25,29760.72,53532.87,62912.56,36932.14,-26065.44
1756459940.9138882,3.9620628356933594,61489.11,30318.08,54071.46,62696.64,36820.29,-26531.07
1756459940.9183683,3.966542959213257,61700.47,30471.51,54476.2,62844.97,36979.89,-25429.76
1756459940.9228508,3.9710254669189453,61577.89,30045.84,54184.11,63118.28,37140.01,-24398.98
1756459940.926268,3.974442720413208,61262.73,29639.48,53562.91,63149.66,37118.56,-25056.93
1756459940.9307532,3.9789278507232666,61215.52,29777.89,53509.8,62926.77,36957.62,-26101.11
1756459940.9341679,3.982342481613159,61479.45,30336.59,54053.49,62700.66,36836.66,-26559.5
1756459940.9386518,3.9868264198303223,61699.13,30493.23,54465.21,62843.62,36983.37,-25435.93
1756459940.9421396,3.990314245223999,61578.96,30069.98,54177.41,63126.6,37146.18,-24403.81
1756459940.946646,3.9948205947875977,61272.39,29677.57,53580.35,63158.52,37126.07,-25048.62
1756459940.9500737,3.998248338699341,61234.3,29824.56,53537.7,62934.28,36964.6,-26084.48
1756459940.9545586,4.00273323059082,61497.42,30380.31,54080.85,62719.17,36854.9,-26531.61
1756459940.9579778,4.006152391433716,61710.39,30526.49,54489.35,62872.06,37011.27,-25396.23
1756459940.962465,4.010639667510986,61589.69,30103.77,54193.5,63153.42,37171.13,-24378.87
1756459940.9669502,4.015124797821045,61288.21,29716.46,53598.32,63183.73,37152.08,-25028.5
1756459940.9703655,4.018540143966675,61252.0,29860.23,53565.59,62952.79,36984.98,-26062.22
1756459940.9748514,4.023025989532471,61515.13,30402.57,54113.57,62731.51,36869.11,-26497.54
1756459940.9782684,4.026443004608154,61718.71,30524.35,54499.81,62880.64,37016.63,-25370.21
1756459940.9827588,4.030933380126953,61582.99,30078.56,54174.72,63155.57,37170.32,-24380.48
1756459940.9861772,4.034351825714111,61275.87,29679.45,53569.35,63173.8,37146.99,-25048.08
1756459940.9906602,4.038834810256958,61239.13,29818.66,53525.9,62940.18,36982.57,-26098.43
1756459940.9940767,4.042251348495483,61503.32,30355.63,54062.88,62723.46,36878.5,-26540.19
1756459940.9985628,4.046737432479858,61706.9,30470.43,54448.58,62879.3,37030.31,-25395.96
1756459941.00198,4.050154685974121,61585.94,30030.55,54141.2,63156.37,37175.69,-24395.23
1756459941.006464,4.054638624191284,61300.01,29648.87,53553.79,63176.49,37147.79,-25056.13
1756459941.0109463,4.0591208934783936,61275.34,29793.17,53530.99,62939.11,36984.98,-26092.8
1756459941.0143561,4.062530755996704,61549.73,30333.91,54089.97,62722.66,36879.04,-26506.93
1756459941.0188377,4.067012310028076,61756.53,30444.15,54476.74,62883.59,37030.85,-25353.31
